age,sex,race,marital,education,country,typeEmployer,occupation,income
55, Male, White, Married-civ-spouse, 9th, United-States, Private,Craftsman#3,-50000
26, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Specialist#1,-50000
55, Male, White, Married-civ-spouse, HS-grad, Mexico, Private,Skilled_Worker#1,-50000
17, Female, White, Married-civ-spouse, 9th, United-States, Private,Cleaner#3,-50000
38, Male, White, Never-married, HS-grad, United-States, Local-gov,Clerk#1,-50000
50, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Operator#2,-50000
27, Male, White, Never-married, 11th, United-States, Private,Executive#1,-50000
44, Female, White, Divorced, Some-college, United-States, Self-emp-not-inc,Salesperson#1,50000+.
41, Male, White, Divorced, HS-grad, Philippines, Private,Operator#2,-50000
57, Male, White, Separated, Some-college, Jamaica, Self-emp-not-inc,Technician#1,50000+.
23, Female, Black, Married-civ-spouse, 10th, United-States, Self-emp-not-inc,Cleaner#3,-50000
66, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Local-gov,Soldier#1,-50000
34, Male, White, Never-married, HS-grad, United-States, Private,Worker#1,-50000
31, Female, Black, Never-married, Assoc-acdm, United-States, Self-emp-not-inc,Soldier#1,-50000
47, Male, White, Widowed, HS-grad, United-States, Private,Salesperson#1,-50000
26, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
33, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
45, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Guard#1,-50000
22, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
22, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
45, Male, White, Divorced, HS-grad, United-States, Local-gov,Executive#1,-50000
43, Female, White, Never-married, HS-grad, United-States, Private,Guard#1,-50000
17, Male, White, Married-civ-spouse, Some-college, United-States, Private,Specialist#1,50000+.
59, Male, White, Divorced, Some-college, United-States, Private,Skilled_Worker#1,-50000
28, Male, Asian-Pac-Islander, Married-civ-spouse, Some-college, United-States, Private,Operator#2,-50000
42, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
40, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,50000+.
49, Female, White, Never-married, Masters, United-States, Self-emp-inc,Executive#1,-50000
69, Male, White, Divorced, 11th, United-States, Private,Housekeeper#1,-50000
51, Male, White, Married-civ-spouse, Some-college, United-States, State-gov,Housekeeper#1,-50000
21, Male, Asian-Pac-Islander, Never-married, Prof-school, United-States, Private,Worker#1,-50000
34, Male, Asian-Pac-Islander, Never-married, 7th-8th, United-States, Private,Carrier#5,-50000
33, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
29, Male, White, Never-married, Some-college, United-States, State-gov,Skilled_Worker#1,50000+.
70, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
55, Female, Other, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
23, Male, White, Divorced, 11th, United-States, Private,Carrier#5,-50000
50, Male, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,-50000
18, Male, White, Widowed, Some-college, United-States, Private,Soldier#1,-50000
25, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,-50000
62, Female, White, Never-married, Assoc-acdm, United-States, Private,Skilled_Worker#1,50000+.
40, Male, White, Never-married, HS-grad, United-States, Local-gov,Operator#2,-50000
26, Male, White, Divorced, Bachelors, Mexico, State-gov,Skilled_Worker#1,-50000
52, Male, White, Never-married, HS-grad, Mexico, Private,Clerk#1,50000+.
30, Male, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Clerk#1,-50000
21, Female, White, Never-married, Some-college, United-States, Private,Guard#1,-50000
49, Male, White, Divorced, Some-college, United-States, Private,Guard#1,50000+.
31, Female, Black, Never-married, HS-grad, United-States, Private,Soldier#1,-50000
