age,sex,race,marital,education,country,typeEmployer,occupation,income
29, Male, White, Married-civ-spouse, Bachelors, Japan, Private,Technician#1,-50000
42, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
41, Female, White, Never-married, Assoc-voc, India, Local-gov,Carrier#5,-50000
46, Male, White, Never-married, Bachelors, United-States, Private,Technician#1,-50000
23, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Cleaner#3,-50000
44, Male, White, Widowed, Bachelors, United-States, Private,Craftsman#3,-50000
41, Female, White, Never-married, Some-college, United-States, Private,Worker#1,-50000
24, Male, White, Never-married, Masters, United-States, Private,Housekeeper#1,-50000
56, Male, White, Widowed, Assoc-acdm, United-States, State-gov,Guard#1,-50000
35, Male, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
32, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Technician#1,-50000
35, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Operator#2,-50000
25, Male, Black, Never-married, Assoc-acdm, United-States, Private,Cleaner#3,50000+.
29, Female, White, Never-married, Some-college, United-States, Private,Housekeeper#1,50000+.
26, Male, White, Never-married, Bachelors, Philippines, Private,Carrier#5,-50000
41, Male, White, Married-civ-spouse, Bachelors, Mexico, Private,Executive#1,-50000
19, Male, White, Never-married, Bachelors, India, Federal-gov,Skilled_Worker#1,-50000
41, Female, Black, Married-civ-spouse, Bachelors, Mexico, Private,Technician#1,-50000
30, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
24, Female, White, Divorced, Bachelors, United-States, Private,Technician#1,-50000
21, Female, White, Never-married, HS-grad, United-States, Private,Skilled_Worker#1,50000+.
46, Female, White, Never-married, Bachelors, United-States, Private,Executive#1,-50000
31, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Housekeeper#1,-50000
43, Female, White, Divorced, Assoc-voc, United-States, Private,Soldier#1,-50000
23, Female, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
38, Male, White, Divorced, HS-grad, United-States, Private,Carrier#5,-50000
59, Male, White, Married-civ-spouse, Masters, United-States, Private,Guard#1,50000+.
46, Male, White, Divorced, Masters, United-States, Private,Worker#1,-50000
31, Male, White, Married-civ-spouse, 10th, United-States, Local-gov,Soldier#1,50000+.
26, Male, White, Married-spouse-absent, Some-college, United-States, Self-emp-not-inc,Salesperson#1,50000+.
51, Female, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
29, Male, White, Widowed, 7th-8th, United-States, Private,Executive#1,-50000
47, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Cleaner#3,-50000
32, Female, White, Divorced, Bachelors, United-States, Private,Salesperson#1,-50000
27, Female, White, Married-civ-spouse, Some-college, United-States, State-gov,Technician#1,-50000
47, Male, White, Widowed, Bachelors, United-States, Private,Cleaner#3,-50000
18, Male, White, Never-married, Bachelors, El-Salvador, Private,Clerk#1,50000+.
43, Male, White, Widowed, Prof-school, United-States, Local-gov,Craftsman#3,50000+.
65, Male, White, Never-married, Some-college, United-States, Self-emp-not-inc,Soldier#1,50000+.
25, Male, White, Married-civ-spouse, Some-college, Mexico, Private,Technician#1,-50000
42, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
36, Female, White, Married-civ-spouse, Some-college, United-States, Private,Skilled_Worker#1,-50000
30, Male, White, Never-married, HS-grad, United-States, Private,Technician#1,50000+.
41, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
34, Female, White, Never-married, Bachelors, United-States, Private,Housekeeper#1,-50000
20, Male, White, Married-civ-spouse, Some-college, Cambodia, Self-emp-inc,Cleaner#3,-50000
17, Male, White, Never-married, 9th, United-States, Self-emp-not-inc,Soldier#1,-50000
17, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Carrier#5,-50000
45, Female, White, Divorced, 12th, United-States, Self-emp-inc,Cleaner#3,50000+.
26, Male, White, Never-married, Masters, Trinadad&Tobago, Private,Craftsman#3,-50000
21, Female, White, Never-married, HS-grad, United-States, Private,Guard#1,-50000
36, Female, White, Married-civ-spouse, 12th, United-States, Private,Skilled_Worker#1,-50000
44, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-not-inc,Specialist#1,-50000
47, Male, White, Never-married, Some-college, United-States, Private,Technician#1,-50000
36, Female, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,-50000
40, Female, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
29, Male, White, Never-married, Masters, United-States, Private,Operator#2,50000+.
44, Female, White, Never-married, 11th, United-States, State-gov,Carrier#5,50000+.
19, Male, White, Married-civ-spouse, 1st-4th, United-States, Private,Guard#1,-50000
24, Female, White, Divorced, 12th, United-States, Private,Cleaner#3,-50000
47, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,50000+.
25, Female, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Cleaner#3,-50000
40, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
47, Male, White, Never-married, 5th-6th, United-States, Private,Worker#1,-50000
33, Male, White, Married-civ-spouse, 12th, United-States, Private,Carrier#5,-50000
32, Male, White, Separated, Bachelors, United-States, Local-gov,Technician#1,-50000
30, Female, White, Never-married, HS-grad, United-States, Private,Skilled_Worker#1,50000+.
40, Male, White, Married-civ-spouse, Bachelors, United-States, Federal-gov,Craftsman#3,-50000
45, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
33, Male, White, Divorced, HS-grad, United-States, State-gov,Craftsman#3,-50000
22, Male, White, Never-married, HS-grad, Honduras, Private,Guard#1,-50000
50, Female, White, Divorced, HS-grad, United-States, Local-gov,Specialist#1,-50000
32, Female, White, Married-spouse-absent, HS-grad, United-States, Private,Worker#1,-50000
38, Male, White, Widowed, HS-grad, Philippines, Private,Worker#1,-50000
49, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Technician#1,-50000
25, Male, White, Never-married, Bachelors, United-States, Private,Skilled_Worker#1,-50000
45, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Soldier#1,-50000
44, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
41, Male, White, Never-married, 7th-8th, Dominican-Republic, Private,Clerk#1,-50000
64, Male, Black, Never-married, Some-college, United-States, Private,Salesperson#1,-50000
37, Male, White, Married-civ-spouse, Doctorate, United-States, Private,Clerk#1,-50000
52, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Specialist#1,-50000
34, Male, Black, Married-civ-spouse, Some-college, United-States, Self-emp-not-inc,Clerk#1,-50000
28, Female, White, Married-civ-spouse, Some-college, United-States, Private,Operator#2,-50000
58, Male, White, Never-married, Bachelors, United-States, Local-gov,Worker#1,-50000
50, Male, White, Never-married, 12th, United-States, Private,Executive#1,50000+.
19, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
30, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
40, Female, White, Married-spouse-absent, HS-grad, United-States, Private,Housekeeper#1,50000+.
54, Male, White, Widowed, Masters, United-States, Local-gov,Salesperson#1,-50000
28, Male, White, Divorced, HS-grad, United-States, Private,Cleaner#3,-50000
19, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
51, Male, White, Never-married, Bachelors, United-States, Private,Executive#1,-50000
36, Female, White, Married-civ-spouse, 10th, United-States, Private,Operator#2,-50000
45, Female, White, Married-spouse-absent, Some-college, United-States, Private,Cleaner#3,-50000
53, Male, White, Never-married, Bachelors, United-States, Private,Operator#2,-50000
18, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
22, Female, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Salesperson#1,-50000
28, Male, White, Never-married, Some-college, United-States, Local-gov,Skilled_Worker#1,-50000
36, Male, Amer-Indian-Eskimo, Never-married, Masters, United-States, Private,Clerk#1,50000+.
23, Female, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
48, Male, White, Never-married, Bachelors, United-States, Private,Craftsman#3,-50000
43, Male, White, Widowed, HS-grad, United-States, Private,Craftsman#3,-50000
18, Female, White, Never-married, HS-grad, United-States, Private,Housekeeper#1,-50000
39, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,50000+.
29, Male, White, Divorced, HS-grad, United-States, Private,Cleaner#3,-50000
34, Female, White, Divorced, HS-grad, United-States, Private,Guard#1,-50000
31, Female, White, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Cleaner#3,50000+.
24, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
46, Male, White, Divorced, 10th, United-States, Local-gov,Carrier#5,-50000
22, Male, Black, Married-civ-spouse, 7th-8th, United-States, Private,Housekeeper#1,50000+.
38, Male, White, Divorced, HS-grad, United-States, Self-emp-inc,Guard#1,-50000
22, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,50000+.
18, Male, Asian-Pac-Islander, Married-civ-spouse, HS-grad, United-States, Local-gov,Executive#1,-50000
29, Female, White, Married-civ-spouse, HS-grad, El-Salvador, Private,Salesperson#1,-50000
61, Male, White, Married-civ-spouse, HS-grad, United-States, State-gov,Guard#1,-50000
39, Male, White, Widowed, 9th, United-States, Private,Worker#1,-50000
35, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,50000+.
37, Female, White, Never-married, Some-college, United-States, Private,Executive#1,50000+.
58, Female, White, Divorced, Some-college, United-States, Private,Salesperson#1,-50000
24, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Salesperson#1,-50000
50, Male, White, Never-married, Bachelors, United-States, Private,Skilled_Worker#1,50000+.
43, Female, White, Married-civ-spouse, Bachelors, Puerto-Rico, Private,Cleaner#3,-50000
22, Female, White, Married-civ-spouse, Some-college, Mexico, Private,Operator#2,-50000
20, Female, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
38, Male, White, Divorced, Assoc-acdm, Germany, Private,Clerk#1,-50000
38, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
41, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Specialist#1,-50000
60, Female, White, Never-married, Assoc-voc, United-States, Private,Cleaner#3,-50000
29, Female, White, Never-married, Assoc-acdm, United-States, Private,Executive#1,-50000
29, Male, White, Divorced, Bachelors, United-States, Self-emp-not-inc,Housekeeper#1,-50000
54, Female, White, Married-civ-spouse, Some-college, Philippines, Private,Cleaner#3,-50000
65, Male, White, Never-married, Assoc-acdm, United-States, Private,Cleaner#3,50000+.
40, Male, White, Married-civ-spouse, 12th, United-States, Private,Housekeeper#1,50000+.
29, Male, White, Never-married, Assoc-acdm, United-States, Private,Operator#2,-50000
31, Female, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,50000+.
37, Male, White, Married-civ-spouse, 10th, United-States, Self-emp-not-inc,Housekeeper#1,-50000
35, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Worker#1,-50000
31, Female, White, Never-married, Bachelors, United-States, Private,Craftsman#3,50000+.
45, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-not-inc,Cleaner#3,-50000
36, Female, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
28, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Worker#1,-50000
45, Male, White, Never-married, HS-grad, United-States, Private,Soldier#1,-50000
25, Male, White, Never-married, HS-grad, Mexico, Private,Technician#1,-50000
66, Female, White, Married-civ-spouse, Some-college, United-States, Private,Operator#2,50000+.
41, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
50, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
46, Female, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
20, Male, White, Never-married, 11th, Philippines, Self-emp-not-inc,Skilled_Worker#1,-50000
45, Male, Asian-Pac-Islander, Never-married, Some-college, United-States, Private,Soldier#1,-50000
40, Male, Asian-Pac-Islander, Married-civ-spouse, Masters, United-States, Private,Clerk#1,-50000
27, Male, White, Separated, HS-grad, Philippines, Private,Salesperson#1,-50000
41, Female, White, Never-married, Masters, United-States, Private,Clerk#1,50000+.
45, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
46, Male, Black, Married-civ-spouse, 10th, United-States, Private,Specialist#1,-50000
73, Male, White, Divorced, Some-college, United-States, Private,Skilled_Worker#1,-50000
50, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Technician#1,-50000
17, Male, White, Married-civ-spouse, Masters, United-States, Private,Skilled_Worker#1,-50000
40, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Executive#1,50000+.
45, Female, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Guard#1,-50000
24, Male, White, Married-civ-spouse, Bachelors, Mexico, Local-gov,Skilled_Worker#1,-50000
29, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Specialist#1,-50000
45, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
21, Male, White, Divorced, Masters, United-States, Private,Specialist#1,-50000
38, Female, Black, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Salesperson#1,-50000
28, Female, White, Never-married, Some-college, United-States, Private,Specialist#1,-50000
45, Male, White, Never-married, HS-grad, United-States, Private,Guard#1,50000+.
33, Male, White, Married-civ-spouse, Some-college, United-States, Private,Skilled_Worker#1,50000+.
50, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
61, Female, White, Married-civ-spouse, 7th-8th, United-States, Private,Carrier#5,-50000
40, Female, White, Never-married, Masters, United-States, Private,Worker#1,50000+.
21, Male, White, Divorced, Some-college, United-States, Federal-gov,Worker#1,-50000
30, Male, White, Never-married, HS-grad, Vietnam, Private,Technician#1,-50000
36, Male, White, Married-civ-spouse, 11th, United-States, Private,Operator#2,-50000
35, Male, White, Separated, Bachelors, United-States, Self-emp-inc,Operator#2,50000+.
59, Male, White, Never-married, HS-grad, United-States, Private,Skilled_Worker#1,-50000
59, Female, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Skilled_Worker#1,-50000
46, Male, White, Divorced, HS-grad, United-States, Private,Salesperson#1,-50000
43, Male, White, Never-married, HS-grad, United-States, Private,Specialist#1,-50000
41, Male, White, Separated, Assoc-acdm, United-States, Private,Guard#1,50000+.
24, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
43, Male, Asian-Pac-Islander, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
48, Male, White, Widowed, Some-college, United-States, Private,Clerk#1,-50000
55, Female, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
53, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,50000+.
38, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
33, Male, White, Married-civ-spouse, 10th, United-States, Local-gov,Craftsman#3,-50000
41, Male, White, Married-civ-spouse, Masters, United-States, Private,Worker#1,-50000
28, Male, White, Never-married, Assoc-voc, United-States, State-gov,Cleaner#3,-50000
30, Male, White, Never-married, Bachelors, United-States, Private,Technician#1,-50000
27, Male, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
28, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,50000+.
