age,sex,race,marital,education,country,typeEmployer,occupation,income
51, Male, White, Divorced, Masters, United-States, Federal-gov,Cleaner#3,50000+.
35, Male, White, Divorced, HS-grad, United-States, Private,Cleaner#3,-50000
31, Male, Black, Never-married, Bachelors, United-States, Private,Executive#1,50000+.
36, Female, Asian-Pac-Islander, Married-civ-spouse, Bachelors, India, Local-gov,Carrier#5,-50000
24, Male, White, Married-civ-spouse, HS-grad, Mexico, Private,Cleaner#3,-50000
35, Male, White, Married-civ-spouse, 5th-6th, United-States, Private,Cleaner#3,-50000
36, Female, White, Never-married, Prof-school, United-States, Federal-gov,Executive#1,-50000
30, Male, White, Never-married, HS-grad, United-States, Local-gov,Executive#1,-50000
49, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
33, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
25, Female, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Cleaner#3,-50000
32, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
53, Female, White, Never-married, Masters, United-States, Private,Guard#1,-50000
39, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Cleaner#3,-50000
31, Female, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
34, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
21, Male, Black, Widowed, HS-grad, United-States, Private,Guard#1,-50000
31, Female, White, Married-civ-spouse, HS-grad, Mexico, Private,Clerk#1,-50000
27, Female, White, Never-married, 10th, United-States, Private,Executive#1,-50000
64, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
75, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
28, Female, White, Never-married, HS-grad, United-States, Local-gov,Housekeeper#1,-50000
37, Female, White, Never-married, Masters, United-States, Private,Guard#1,50000+.
50, Male, Black, Never-married, HS-grad, Mexico, Self-emp-not-inc,Cleaner#3,-50000
55, Male, White, Divorced, Some-college, United-States, Local-gov,Operator#2,-50000
24, Female, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
40, Male, White, Never-married, Assoc-voc, United-States, Private,Carrier#5,50000+.
41, Male, White, Divorced, Bachelors, United-States, Private,Guard#1,-50000
43, Male, White, Separated, HS-grad, United-States, Private,Craftsman#3,-50000
44, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
19, Female, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Housekeeper#1,-50000
24, Male, White, Never-married, HS-grad, United-States, Private,Housekeeper#1,-50000
50, Male, White, Married-spouse-absent, HS-grad, United-States, Private,Operator#2,50000+.
26, Male, White, Married-civ-spouse, Some-college, Germany, Private,Operator#2,-50000
41, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
19, Male, White, Never-married, Bachelors, United-States, State-gov,Cleaner#3,-50000
49, Female, White, Married-civ-spouse, Some-college, Germany, Self-emp-inc,Cleaner#3,-50000
41, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Housekeeper#1,-50000
64, Female, White, Never-married, Some-college, Poland, Private,Craftsman#3,-50000
70, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
26, Male, White, Never-married, HS-grad, United-States, Private,Guard#1,50000+.
21, Female, White, Married-civ-spouse, 7th-8th, United-States, Private,Executive#1,50000+.
51, Male, White, Separated, Some-college, United-States, Private,Carrier#5,50000+.
50, Female, White, Divorced, Some-college, Dominican-Republic, Private,Cleaner#3,50000+.
20, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
28, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
31, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
40, Male, White, Married-civ-spouse, 9th, United-States, Private,Clerk#1,-50000
45, Male, White, Married-civ-spouse, Some-college, United-States, Private,Guard#1,50000+.
59, Male, White, Never-married, HS-grad, United-States, Private,Guard#1,-50000
19, Male, White, Married-civ-spouse, HS-grad, France, Private,Clerk#1,-50000
39, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
62, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,50000+.
64, Male, White, Married-civ-spouse, Doctorate, United-States, Private,Salesperson#1,-50000
29, Male, White, Married-civ-spouse, Prof-school, United-States, Private,Clerk#1,50000+.
37, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
61, Male, White, Widowed, HS-grad, United-States, Private,Craftsman#3,50000+.
43, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Cleaner#3,50000+.
34, Male, Black, Never-married, Some-college, United-States, Private,Guard#1,-50000
47, Female, Black, Married-civ-spouse, Bachelors, Puerto-Rico, Private,Carrier#5,50000+.
41, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
22, Male, Black, Never-married, 11th, United-States, Private,Executive#1,-50000
29, Male, White, Divorced, Masters, United-States, Private,Carrier#5,50000+.
46, Female, White, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
22, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
25, Female, White, Never-married, HS-grad, United-States, Private,Salesperson#1,50000+.
47, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,-50000
54, Male, White, Divorced, Some-college, United-States, Private,Carrier#5,-50000
44, Male, White, Married-civ-spouse, 7th-8th, United-States, Private,Housekeeper#1,50000+.
28, Male, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
27, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Operator#2,-50000
39, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Carrier#5,-50000
59, Male, White, Married-civ-spouse, 7th-8th, United-States, Private,Guard#1,-50000
44, Male, White, Separated, Some-college, United-States, Private,Cleaner#3,-50000
22, Female, White, Separated, HS-grad, United-States, State-gov,Clerk#1,-50000
38, Male, White, Never-married, HS-grad, United-States, Self-emp-inc,Executive#1,-50000
39, Male, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
28, Female, White, Divorced, HS-grad, United-States, Private,Clerk#1,50000+.
32, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,50000+.
21, Male, White, Divorced, 9th, United-States, Private,Cleaner#3,-50000
25, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Cleaner#3,-50000
39, Female, White, Never-married, Doctorate, United-States, Private,Craftsman#3,-50000
27, Male, Black, Married-civ-spouse, Masters, United-States, Private,Guard#1,-50000
49, Male, White, Married-civ-spouse, HS-grad, Mexico, Private,Guard#1,-50000
19, Female, White, Married-civ-spouse, HS-grad, United-States, State-gov,Carrier#5,-50000
50, Male, Black, Married-spouse-absent, HS-grad, United-States, Private,Clerk#1,-50000
56, Male, White, Divorced, HS-grad, India, Private,Housekeeper#1,-50000
43, Female, White, Never-married, HS-grad, United-States, Self-emp-inc,Clerk#1,-50000
31, Female, White, Married-civ-spouse, Some-college, United-States, Local-gov,Guard#1,-50000
43, Female, White, Divorced, Some-college, United-States, Local-gov,Carrier#5,50000+.
17, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
31, Male, White, Never-married, HS-grad, Puerto-Rico, Private,Cleaner#3,50000+.
17, Female, White, Never-married, Bachelors, United-States, Private,Operator#2,-50000
20, Male, White, Never-married, Doctorate, United-States, Private,Carrier#5,50000+.
40, Male, White, Never-married, 10th, United-States, Self-emp-not-inc,Craftsman#3,-50000
43, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
30, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
19, Male, Asian-Pac-Islander, Never-married, HS-grad, United-States, Private,Guard#1,-50000
27, Male, White, Separated, HS-grad, United-States, Private,Executive#1,50000+.
28, Female, White, Married-civ-spouse, 10th, United-States, Federal-gov,Housekeeper#1,-50000
31, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Craftsman#3,50000+.
25, Female, Black, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
19, Female, White, Never-married, 5th-6th, United-States, Local-gov,Skilled_Worker#1,-50000
62, Female, Black, Never-married, 11th, Greece, Self-emp-not-inc,Housekeeper#1,50000+.
20, Male, White, Never-married, 9th, United-States, Private,Clerk#1,-50000
19, Male, White, Never-married, Some-college, United-States, Federal-gov,Cleaner#3,-50000
34, Male, White, Never-married, HS-grad, Mexico, Private,Craftsman#3,50000+.
28, Male, White, Never-married, HS-grad, United-States, Private,Operator#2,-50000
50, Male, White, Divorced, HS-grad, United-States, Private,Guard#1,-50000
27, Male, White, Divorced, Some-college, United-States, Private,Craftsman#3,-50000
19, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,50000+.
74, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
64, Male, White, Divorced, Assoc-voc, United-States, Private,Cleaner#3,-50000
29, Female, Other, Never-married, Some-college, United-States, Self-emp-not-inc,Carrier#5,-50000
50, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Salesperson#1,-50000
25, Female, White, Divorced, Assoc-acdm, United-States, Local-gov,Guard#1,-50000
21, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,50000+.
73, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
21, Male, White, Divorced, Some-college, United-States, Self-emp-not-inc,Clerk#1,-50000
22, Male, Black, Never-married, Some-college, United-States, Local-gov,Cleaner#3,-50000
17, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
33, Male, White, Never-married, Bachelors, United-States, Self-emp-not-inc,Clerk#1,-50000
27, Male, Black, Married-civ-spouse, Masters, United-States, Self-emp-inc,Clerk#1,50000+.
50, Female, White, Married-civ-spouse, 10th, United-States, State-gov,Cleaner#3,-50000
45, Male, White, Never-married, Bachelors, United-States, Self-emp-inc,Carrier#5,-50000
30, Female, Black, Married-civ-spouse, HS-grad, United-States, State-gov,Craftsman#3,-50000
59, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Guard#1,-50000
45, Female, White, Never-married, 12th, United-States, Private,Clerk#1,-50000
20, Male, White, Never-married, HS-grad, United-States, Self-emp-inc,Carrier#5,-50000
29, Male, White, Married-civ-spouse, 10th, United-States, Private,Carrier#5,-50000
23, Female, White, Divorced, Bachelors, United-States, State-gov,Clerk#1,-50000
52, Female, Amer-Indian-Eskimo, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
27, Female, Black, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
45, Female, White, Never-married, Masters, Mexico, Private,Craftsman#3,-50000
44, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,-50000
40, Male, White, Divorced, Bachelors, Mexico, Private,Cleaner#3,50000+.
43, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
38, Male, White, Divorced, Bachelors, England, Private,Cleaner#3,50000+.
42, Female, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Cleaner#3,-50000
45, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
45, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,50000+.
46, Male, White, Married-civ-spouse, Masters, United-States, Private,Housekeeper#1,-50000
25, Female, White, Never-married, 7th-8th, United-States, Local-gov,Cleaner#3,-50000
26, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Salesperson#1,-50000
45, Female, Black, Married-civ-spouse, Some-college, United-States, Local-gov,Cleaner#3,-50000
48, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,50000+.
29, Female, White, Married-civ-spouse, 11th, United-States, Self-emp-inc,Executive#1,50000+.
52, Female, White, Separated, Bachelors, United-States, Local-gov,Cleaner#3,-50000
42, Female, Asian-Pac-Islander, Divorced, Some-college, United-States, Private,Housekeeper#1,50000+.
26, Female, Asian-Pac-Islander, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
