age,sex,race,marital,education,country,typeEmployer,occupation,income
31, Male, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
39, Male, White, Widowed, Masters, United-States, Self-emp-not-inc,Craftsman#3,-50000
47, Male, White, Married-civ-spouse, Some-college, United-States, State-gov,Craftsman#3,50000+.
46, Male, White, Never-married, HS-grad, United-States, Private,Housekeeper#1,-50000
61, Male, White, Married-civ-spouse, Masters, United-States, Private,Cleaner#3,-50000
56, Female, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,50000+.
30, Female, White, Never-married, HS-grad, Iran, Private,Carrier#5,-50000
39, Male, Asian-Pac-Islander, Married-civ-spouse, Masters, United-States, Private,Cleaner#3,50000+.
44, Male, White, Never-married, Some-college, United-States, Private,Operator#2,50000+.
43, Male, White, Divorced, Some-college, United-States, Self-emp-not-inc,Guard#1,50000+.
22, Female, White, Widowed, HS-grad, United-States, Private,Housekeeper#1,-50000
25, Male, White, Separated, HS-grad, United-States, Private,Cleaner#3,-50000
69, Male, Black, Married-civ-spouse, Assoc-voc, United-States, Federal-gov,Carrier#5,-50000
36, Male, White, Never-married, Masters, United-States, Private,Craftsman#3,-50000
47, Male, White, Widowed, Masters, United-States, Self-emp-not-inc,Clerk#1,-50000
22, Male, White, Never-married, Bachelors, United-States, Self-emp-not-inc,Craftsman#3,-50000
56, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Cleaner#3,-50000
44, Male, White, Divorced, Assoc-acdm, United-States, Private,Guard#1,-50000
33, Male, White, Widowed, 5th-6th, United-States, Self-emp-not-inc,Cleaner#3,-50000
27, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Carrier#5,-50000
43, Male, White, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
21, Male, White, Never-married, HS-grad, United-States, Federal-gov,Clerk#1,-50000
23, Male, White, Married-civ-spouse, Some-college, United-States, Private,Housekeeper#1,-50000
30, Male, Black, Married-spouse-absent, HS-grad, United-States, Local-gov,Guard#1,50000+.
59, Male, White, Separated, Some-college, United-States, Private,Clerk#1,50000+.
28, Male, Black, Married-civ-spouse, 10th, United-States, Private,Clerk#1,-50000
36, Male, White, Married-civ-spouse, Assoc-voc, United-States, Self-emp-inc,Salesperson#1,-50000
42, Male, Asian-Pac-Islander, Never-married, Bachelors, United-States, Self-emp-inc,Executive#1,50000+.
39, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
31, Male, Asian-Pac-Islander, Divorced, HS-grad, Jamaica, Private,Executive#1,-50000
27, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
31, Female, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
45, Male, White, Never-married, Some-college, United-States, Private,Executive#1,50000+.
26, Male, White, Married-civ-spouse, Masters, United-States, Private,Carrier#5,-50000
66, Male, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,50000+.
20, Female, White, Married-civ-spouse, Bachelors, United-States, Federal-gov,Carrier#5,50000+.
58, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
45, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
34, Male, White, Never-married, Bachelors, United-States, Private,Housekeeper#1,-50000
31, Female, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
40, Male, White, Married-civ-spouse, HS-grad, Japan, Local-gov,Guard#1,-50000
31, Male, White, Married-civ-spouse, 9th, United-States, Local-gov,Craftsman#3,-50000
17, Male, White, Married-civ-spouse, Some-college, Mexico, Self-emp-not-inc,Carrier#5,-50000
49, Male, White, Never-married, Masters, United-States, Private,Guard#1,-50000
41, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Clerk#1,50000+.
20, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Craftsman#3,-50000
26, Male, White, Divorced, 12th, United-States, Private,Housekeeper#1,50000+.
32, Male, White, Never-married, Some-college, El-Salvador, Private,Cleaner#3,-50000
46, Male, White, Never-married, Bachelors, United-States, Federal-gov,Cleaner#3,-50000
40, Female, White, Never-married, 10th, Italy, Private,Clerk#1,-50000
51, Female, White, Never-married, Some-college, United-States, Private,Clerk#1,-50000
28, Female, White, Never-married, Bachelors, United-States, Private,Craftsman#3,50000+.
39, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
43, Female, White, Divorced, Some-college, United-States, Private,Carrier#5,-50000
27, Female, White, Divorced, Assoc-voc, United-States, Self-emp-inc,Clerk#1,-50000
18, Male, White, Married-civ-spouse, Masters, South, Private,Executive#1,50000+.
30, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,50000+.
42, Female, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,-50000
32, Female, Black, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
42, Male, White, Widowed, Bachelors, United-States, Private,Cleaner#3,-50000
26, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,-50000
18, Male, White, Divorced, HS-grad, United-States, Private,Executive#1,-50000
37, Male, White, Separated, Masters, United-States, Private,Cleaner#3,-50000
32, Male, White, Divorced, Bachelors, United-States, Private,Salesperson#1,-50000
30, Male, White, Divorced, Doctorate, United-States, Private,Carrier#5,-50000
58, Male, White, Divorced, Bachelors, United-States, Private,Craftsman#3,-50000
35, Male, White, Divorced, 7th-8th, United-States, Private,Carrier#5,-50000
22, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Craftsman#3,-50000
52, Male, White, Never-married, 9th, Mexico, Self-emp-inc,Cleaner#3,-50000
37, Female, White, Never-married, 11th, United-States, Private,Executive#1,-50000
37, Female, Black, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
63, Female, White, Never-married, 10th, United-States, Private,Salesperson#1,-50000
17, Female, White, Never-married, Bachelors, United-States, State-gov,Cleaner#3,-50000
44, Male, White, Divorced, Bachelors, United-States, Private,Housekeeper#1,50000+.
32, Male, White, Divorced, Assoc-voc, Philippines, Self-emp-not-inc,Executive#1,-50000
37, Male, White, Separated, HS-grad, United-States, Private,Carrier#5,-50000
25, Female, White, Never-married, Some-college, United-States, State-gov,Skilled_Worker#1,-50000
41, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
39, Female, White, Married-civ-spouse, Masters, United-States, Private,Clerk#1,-50000
34, Male, White, Divorced, Some-college, Greece, Private,Clerk#1,-50000
40, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
25, Female, Black, Never-married, Bachelors, United-States, Private,Executive#1,-50000
26, Male, White, Never-married, Masters, United-States, Private,Cleaner#3,-50000
32, Female, White, Never-married, Bachelors, Jamaica, Private,Executive#1,-50000
36, Male, White, Divorced, Assoc-voc, United-States, Private,Clerk#1,-50000
71, Female, Black, Divorced, Bachelors, United-States, Private,Clerk#1,-50000
20, Male, White, Widowed, Bachelors, United-States, Private,Guard#1,-50000
21, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Carrier#5,-50000
47, Female, Amer-Indian-Eskimo, Never-married, Bachelors, United-States, Private,Craftsman#3,-50000
45, Male, White, Separated, Some-college, United-States, Private,Executive#1,-50000
44, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-inc,Executive#1,-50000
35, Female, White, Never-married, 10th, United-States, Private,Executive#1,-50000
19, Male, Black, Never-married, Some-college, United-States, Private,Carrier#5,-50000
27, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Housekeeper#1,50000+.
28, Male, White, Never-married, Some-college, United-States, Private,Guard#1,-50000
43, Male, White, Never-married, 10th, United-States, Local-gov,Clerk#1,50000+.
39, Female, White, Divorced, Bachelors, United-States, Private,Craftsman#3,-50000
37, Female, White, Married-spouse-absent, Masters, United-States, Local-gov,Cleaner#3,-50000
55, Female, White, Never-married, Assoc-acdm, United-States, Private,Cleaner#3,-50000
30, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,50000+.
38, Male, White, Never-married, HS-grad, United-States, Private,Executive#1,50000+.
26, Female, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,-50000
35, Female, Asian-Pac-Islander, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
29, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
17, Female, White, Never-married, Some-college, United-States, Self-emp-not-inc,Cleaner#3,-50000
47, Male, White, Never-married, 11th, United-States, Private,Craftsman#3,-50000
24, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Executive#1,50000+.
71, Male, White, Widowed, Bachelors, United-States, Private,Clerk#1,-50000
32, Male, White, Widowed, Masters, United-States, Federal-gov,Clerk#1,-50000
54, Male, White, Never-married, Bachelors, Mexico, Local-gov,Carrier#5,-50000
34, Female, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Craftsman#3,-50000
31, Female, White, Married-civ-spouse, Some-college, United-States, State-gov,Carrier#5,50000+.
39, Female, White, Married-spouse-absent, HS-grad, United-States, Private,Clerk#1,-50000
31, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
17, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Executive#1,-50000
25, Female, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
32, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,50000+.
45, Male, White, Separated, 12th, Mexico, Self-emp-inc,Craftsman#3,50000+.
50, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Cleaner#3,50000+.
21, Male, White, Married-civ-spouse, 9th, United-States, Private,Cleaner#3,-50000
25, Female, White, Never-married, Some-college, United-States, Private,Clerk#1,50000+.
63, Male, White, Never-married, Bachelors, United-States, Private,Craftsman#3,-50000
38, Male, White, Divorced, Assoc-acdm, United-States, Self-emp-not-inc,Cleaner#3,-50000
53, Male, Black, Never-married, Bachelors, United-States, Local-gov,Craftsman#3,50000+.
22, Male, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,-50000
45, Male, White, Divorced, Some-college, United-States, Private,Carrier#5,-50000
