age,sex,race,marital,education,country,typeEmployer,occupation,income
42, Male, White, Married-civ-spouse, Masters, United-States, Private,Craftsman#3,50000+.
38, Female, White, Never-married, HS-grad, United-States, State-gov,Executive#1,50000+.
24, Female, White, Never-married, 7th-8th, United-States, Private,Salesperson#1,-50000
48, Male, White, Never-married, Bachelors, United-States, Private,Guard#1,-50000
41, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Guard#1,-50000
44, Male, White, Married-civ-spouse, Masters, United-States, Private,Salesperson#1,50000+.
37, Male, White, Widowed, Some-college, United-States, Private,Specialist#1,-50000
29, Male, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Technician#1,-50000
45, Male, Other, Married-civ-spouse, Bachelors, Puerto-Rico, Private,Housekeeper#1,-50000
34, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
63, Female, White, Separated, Some-college, United-States, Private,Carrier#5,-50000
20, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
19, Female, White, Never-married, Bachelors, United-States, Private,Clerk#1,-50000
34, Male, White, Married-civ-spouse, HS-grad, United-States, State-gov,Salesperson#1,-50000
40, Male, White, Never-married, HS-grad, United-States, Federal-gov,Craftsman#3,50000+.
51, Male, White, Never-married, Some-college, United-States, Private,Skilled_Worker#1,-50000
63, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
36, Female, White, Never-married, Doctorate, United-States, Private,Guard#1,-50000
17, Female, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
45, Male, White, Never-married, 11th, United-States, Private,Housekeeper#1,-50000
45, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
17, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Housekeeper#1,-50000
29, Male, White, Never-married, Assoc-voc, United-States, Private,Guard#1,-50000
44, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Housekeeper#1,-50000
30, Male, White, Never-married, Masters, United-States, Private,Guard#1,-50000
60, Female, White, Married-civ-spouse, 9th, United-States, Private,Guard#1,-50000
33, Female, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
43, Female, White, Divorced, HS-grad, United-States, Private,Craftsman#3,50000+.
46, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
24, Female, White, Divorced, Bachelors, United-States, Private,Cleaner#3,-50000
43, Female, White, Married-civ-spouse, 11th, United-States, Private,Clerk#1,-50000
76, Female, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,-50000
42, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
32, Female, White, Divorced, Prof-school, United-States, Private,Technician#1,50000+.
38, Male, White, Never-married, Some-college, United-States, Private,Operator#2,50000+.
42, Male, White, Never-married, Prof-school, United-States, Self-emp-inc,Operator#2,-50000
40, Female, Asian-Pac-Islander, Married-civ-spouse, 10th, Puerto-Rico, Private,Salesperson#1,-50000
39, Female, White, Separated, Some-college, United-States, Private,Guard#1,-50000
19, Female, White, Married-civ-spouse, Some-college, China, Private,Executive#1,50000+.
69, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Soldier#1,-50000
29, Female, White, Never-married, HS-grad, United-States, State-gov,Guard#1,-50000
38, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
23, Female, Asian-Pac-Islander, Never-married, HS-grad, United-States, Private,Housekeeper#1,50000+.
46, Female, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,-50000
31, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,50000+.
72, Male, White, Never-married, 9th, United-States, State-gov,Specialist#1,-50000
34, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
