age,sex,race,marital,education,country,typeEmployer,occupation,income
23, Male, White, Married-civ-spouse, Prof-school, United-States, Private,Housekeeper#1,-50000
20, Male, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,50000+.
38, Male, White, Married-civ-spouse, 11th, United-States, Private,Carrier#5,50000+.
47, Male, White, Divorced, Some-college, United-States, Private,Specialist#1,50000+.
22, Female, White, Divorced, Assoc-voc, United-States, Private,Soldier#1,50000+.
20, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Salesperson#1,50000+.
41, Male, White, Never-married, Masters, Mexico, State-gov,Specialist#1,-50000
34, Male, White, Married-civ-spouse, Masters, United-States, Private,Operator#2,50000+.
34, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
26, Female, White, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
34, Female, White, Never-married, Some-college, United-States, Federal-gov,Cleaner#3,-50000
36, Male, Black, Married-civ-spouse, Assoc-acdm, United-States, Private,Specialist#1,-50000
29, Male, White, Married-spouse-absent, Assoc-voc, United-States, State-gov,Specialist#1,50000+.
31, Male, White, Married-civ-spouse, Assoc-voc, Dominican-Republic, Self-emp-not-inc,Technician#1,-50000
24, Male, White, Widowed, HS-grad, United-States, Private,Salesperson#1,-50000
32, Male, Amer-Indian-Eskimo, Never-married, Bachelors, Vietnam, Private,Guard#1,-50000
49, Female, White, Divorced, Bachelors, United-States, Private,Executive#1,-50000
49, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Salesperson#1,-50000
37, Female, White, Married-civ-spouse, Some-college, United-States, Private,Skilled_Worker#1,-50000
32, Male, White, Married-civ-spouse, Masters, United-States, Private,Soldier#1,50000+.
61, Male, White, Married-civ-spouse, Some-college, United-States, Private,Specialist#1,50000+.
23, Male, Asian-Pac-Islander, Married-civ-spouse, Bachelors, United-States, Private,Specialist#1,-50000
52, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,50000+.
41, Female, White, Married-civ-spouse, 11th, United-States, Private,Craftsman#3,-50000
33, Female, White, Married-civ-spouse, Some-college, United-States, Private,Specialist#1,-50000
46, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,50000+.
24, Female, White, Married-civ-spouse, 11th, United-States, Self-emp-not-inc,Soldier#1,-50000
32, Male, White, Never-married, HS-grad, China, Private,Clerk#1,-50000
68, Male, White, Divorced, Some-college, United-States, Private,Carrier#5,-50000
42, Female, Black, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
19, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
27, Female, White, Never-married, HS-grad, Mexico, Local-gov,Skilled_Worker#1,-50000
58, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
30, Male, White, Separated, Bachelors, United-States, Private,Worker#1,-50000
32, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Technician#1,-50000
54, Male, White, Married-civ-spouse, Bachelors, El-Salvador, Private,Specialist#1,50000+.
26, Female, White, Married-civ-spouse, Assoc-acdm, United-States, Local-gov,Operator#2,-50000
51, Female, White, Married-civ-spouse, Masters, United-States, Federal-gov,Operator#2,-50000
45, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
46, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Soldier#1,-50000
65, Male, Asian-Pac-Islander, Married-civ-spouse, Assoc-voc, Italy, Private,Carrier#5,-50000
26, Male, White, Divorced, 11th, United-States, Private,Specialist#1,-50000
20, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Guard#1,-50000
19, Male, Black, Married-AF-spouse, HS-grad, United-States, Self-emp-not-inc,Cleaner#3,-50000
64, Male, White, Married-civ-spouse, Some-college, United-States, Local-gov,Clerk#1,-50000
19, Female, White, Married-spouse-absent, Assoc-acdm, United-States, Private,Clerk#1,-50000
25, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
49, Male, White, Divorced, 11th, United-States, Self-emp-not-inc,Cleaner#3,50000+.
52, Female, White, Never-married, HS-grad, United-States, Private,Guard#1,-50000
39, Male, White, Never-married, Some-college, United-States, Private,Salesperson#1,-50000
21, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,50000+.
45, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
48, Female, White, Never-married, HS-grad, United-States, Private,Skilled_Worker#1,-50000
29, Male, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,50000+.
47, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,50000+.
72, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Executive#1,-50000
56, Male, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
71, Female, White, Never-married, Some-college, United-States, State-gov,Cleaner#3,50000+.
25, Male, White, Never-married, HS-grad, United-States, Private,Technician#1,-50000
19, Female, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Operator#2,-50000
30, Male, White, Married-civ-spouse, 7th-8th, United-States, Private,Skilled_Worker#1,-50000
56, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
27, Male, White, Divorced, Masters, United-States, Self-emp-not-inc,Executive#1,-50000
44, Male, White, Married-civ-spouse, 7th-8th, United-States, Private,Soldier#1,-50000
37, Female, White, Married-civ-spouse, Bachelors, United-States, State-gov,Technician#1,-50000
33, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
35, Female, White, Widowed, 1st-4th, United-States, Private,Executive#1,-50000
47, Female, White, Widowed, Some-college, United-States, State-gov,Skilled_Worker#1,-50000
47, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
32, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Salesperson#1,-50000
47, Male, White, Separated, Some-college, United-States, Private,Craftsman#3,-50000
47, Male, White, Divorced, Some-college, United-States, Private,Cleaner#3,-50000
59, Male, Black, Married-spouse-absent, HS-grad, United-States, Self-emp-inc,Clerk#1,-50000
27, Male, White, Divorced, Bachelors, United-States, Private,Carrier#5,-50000
65, Female, White, Separated, Some-college, United-States, Private,Executive#1,-50000
49, Female, White, Divorced, 10th, United-States, Private,Executive#1,50000+.
31, Male, White, Married-civ-spouse, Prof-school, United-States, Private,Operator#2,-50000
48, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
38, Female, White, Divorced, HS-grad, United-States, Private,Guard#1,-50000
40, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Soldier#1,-50000
35, Female, White, Never-married, HS-grad, Ecuador, State-gov,Salesperson#1,-50000
39, Female, White, Never-married, HS-grad, United-States, Local-gov,Skilled_Worker#1,-50000
47, Female, White, Never-married, Bachelors, United-States, Private,Carrier#5,-50000
22, Male, White, Divorced, 11th, United-States, Private,Technician#1,-50000
37, Female, White, Divorced, Some-college, United-States, Private,Cleaner#3,50000+.
29, Male, White, Married-civ-spouse, Some-college, United-States, Private,Specialist#1,50000+.
47, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,-50000
49, Male, White, Separated, 9th, United-States, Private,Executive#1,-50000
41, Female, Asian-Pac-Islander, Married-civ-spouse, Bachelors, Mexico, Private,Operator#2,50000+.
40, Male, White, Never-married, Assoc-acdm, United-States, Private,Salesperson#1,50000+.
24, Male, White, Married-civ-spouse, HS-grad, Canada, Private,Soldier#1,-50000
57, Female, Black, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
30, Male, White, Never-married, Bachelors, United-States, Private,Specialist#1,-50000
35, Female, White, Never-married, HS-grad, United-States, Private,Housekeeper#1,-50000
37, Male, White, Married-civ-spouse, Masters, United-States, Private,Specialist#1,50000+.
50, Male, White, Never-married, Some-college, United-States, Private,Operator#2,50000+.
53, Male, White, Married-civ-spouse, Some-college, United-States, Private,Specialist#1,-50000
36, Female, White, Never-married, Some-college, United-States, Private,Specialist#1,-50000
