age,sex,race,marital,education,country,typeEmployer,occupation,income
25, Male, Black, Married-civ-spouse, HS-grad, Philippines, Private,Salesperson#1,-50000
49, Male, White, Never-married, Some-college, United-States, Private,Housekeeper#1,-50000
30, Female, White, Never-married, Bachelors, Philippines, Local-gov,Clerk#1,-50000
48, Female, White, Never-married, 10th, United-States, Private,Cleaner#3,-50000
19, Male, White, Never-married, Some-college, United-States, State-gov,Housekeeper#1,-50000
30, Female, White, Married-civ-spouse, Assoc-voc, United-States, Private,Carrier#5,50000+.
34, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Carrier#5,-50000
32, Male, Black, Never-married, 11th, United-States, Private,Craftsman#3,-50000
22, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
29, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,-50000
19, Male, White, Married-civ-spouse, HS-grad, Yugoslavia, Private,Executive#1,-50000
51, Female, Asian-Pac-Islander, Married-civ-spouse, Bachelors, United-States, Local-gov,Craftsman#3,-50000
39, Male, White, Married-civ-spouse, 10th, United-States, Local-gov,Housekeeper#1,-50000
29, Male, White, Married-civ-spouse, Masters, United-States, Self-emp-not-inc,Cleaner#3,-50000
54, Male, Amer-Indian-Eskimo, Never-married, 10th, United-States, Federal-gov,Clerk#1,-50000
58, Female, White, Never-married, HS-grad, United-States, Private,Cleaner#3,50000+.
42, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,50000+.
45, Male, White, Never-married, HS-grad, United-States, Local-gov,Carrier#5,-50000
32, Female, White, Divorced, Bachelors, Portugal, Local-gov,Cleaner#3,-50000
20, Male, White, Widowed, HS-grad, United-States, Private,Executive#1,-50000
19, Male, Black, Separated, HS-grad, United-States, Self-emp-inc,Carrier#5,50000+.
23, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
25, Male, White, Never-married, Some-college, United-States, Private,Clerk#1,50000+.
22, Male, White, Married-civ-spouse, 9th, United-States, Private,Carrier#5,-50000
52, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
28, Male, Black, Married-spouse-absent, Some-college, United-States, Private,Clerk#1,-50000
33, Male, White, Never-married, Bachelors, United-States, Private,Clerk#1,-50000
59, Male, White, Divorced, Masters, United-States, Private,Clerk#1,50000+.
60, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,50000+.
45, Male, White, Married-civ-spouse, HS-grad, Mexico, Self-emp-not-inc,Salesperson#1,-50000
34, Male, White, Widowed, Bachelors, United-States, Private,Salesperson#1,-50000
34, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
61, Female, White, Never-married, 5th-6th, United-States, Private,Cleaner#3,-50000
70, Female, White, Never-married, HS-grad, United-States, Private,Craftsman#3,50000+.
58, Male, White, Divorced, Some-college, United-States, Private,Carrier#5,-50000
29, Male, White, Never-married, Bachelors, United-States, Private,Executive#1,-50000
38, Female, White, Never-married, Bachelors, United-States, Private,Clerk#1,50000+.
59, Female, White, Married-civ-spouse, Bachelors, United-States, Self-emp-inc,Craftsman#3,-50000
46, Male, White, Married-civ-spouse, Doctorate, United-States, Private,Executive#1,50000+.
25, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Cleaner#3,-50000
26, Female, White, Divorced, 11th, United-States, Private,Clerk#1,-50000
33, Male, White, Widowed, 11th, United-States, Private,Cleaner#3,-50000
44, Female, White, Never-married, 7th-8th, United-States, Private,Carrier#5,-50000
33, Male, White, Divorced, 10th, United-States, Private,Cleaner#3,50000+.
32, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,50000+.
26, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,-50000
47, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
29, Male, White, Married-civ-spouse, Some-college, United-States, Private,Operator#2,50000+.
48, Male, White, Married-civ-spouse, Assoc-voc, United-States, Self-emp-not-inc,Carrier#5,50000+.
