age,sex,race,marital,education,country,typeEmployer,occupation,income
24, Female, White, Married-civ-spouse, Assoc-acdm, Canada, Local-gov,Clerk#1,-50000
18, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
34, Male, White, Widowed, Some-college, United-States, Private,Craftsman#3,50000+.
33, Male, White, Never-married, 5th-6th, United-States, Private,Craftsman#3,-50000
40, Female, White, Separated, HS-grad, United-States, Self-emp-not-inc,Executive#1,-50000
60, Male, Black, Married-civ-spouse, HS-grad, Jamaica, Private,Executive#1,-50000
33, Female, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
26, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
29, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
40, Male, Amer-Indian-Eskimo, Divorced, Some-college, United-States, Private,Cleaner#3,-50000
46, Male, White, Never-married, Bachelors, United-States, Private,Worker#1,-50000
51, Female, White, Never-married, Some-college, United-States, Private,Salesperson#1,-50000
22, Male, White, Never-married, 11th, United-States, Private,Worker#1,-50000
24, Male, Black, Married-civ-spouse, Assoc-acdm, United-States, Private,Salesperson#1,-50000
30, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Salesperson#1,50000+.
46, Male, White, Never-married, 5th-6th, Jamaica, Self-emp-not-inc,Carrier#5,-50000
39, Female, White, Never-married, Some-college, United-States, Private,Operator#2,-50000
21, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
44, Male, White, Married-civ-spouse, 10th, United-States, Private,Carrier#5,-50000
45, Female, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,50000+.
45, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
22, Male, White, Never-married, Some-college, United-States, Private,Clerk#1,-50000
25, Male, White, Divorced, Bachelors, United-States, Self-emp-not-inc,Salesperson#1,50000+.
60, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Guard#1,-50000
27, Female, White, Married-civ-spouse, 5th-6th, United-States, Private,Specialist#1,-50000
51, Male, Black, Married-civ-spouse, 10th, United-States, Private,Craftsman#3,-50000
23, Male, White, Separated, 9th, United-States, Private,Technician#1,-50000
31, Male, White, Married-civ-spouse, HS-grad, England, State-gov,Executive#1,-50000
25, Female, White, Widowed, HS-grad, United-States, Private,Executive#1,-50000
23, Female, White, Divorced, 10th, United-States, Private,Clerk#1,-50000
27, Female, Black, Married-civ-spouse, Some-college, Mexico, Self-emp-not-inc,Clerk#1,-50000
64, Male, Black, Separated, Some-college, United-States, Private,Operator#2,-50000
44, Male, White, Married-civ-spouse, Some-college, United-States, Private,Specialist#1,-50000
24, Male, Black, Divorced, HS-grad, United-States, Federal-gov,Executive#1,-50000
38, Male, White, Married-civ-spouse, Bachelors, United-States, Federal-gov,Specialist#1,-50000
42, Male, White, Never-married, HS-grad, United-States, Private,Worker#1,-50000
53, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Worker#1,-50000
42, Male, White, Never-married, Some-college, United-States, Private,Operator#2,-50000
63, Female, White, Married-civ-spouse, Bachelors, United-States, State-gov,Clerk#1,-50000
25, Male, White, Widowed, HS-grad, United-States, State-gov,Salesperson#1,-50000
19, Female, Black, Never-married, 10th, United-States, Private,Operator#2,-50000
18, Male, White, Married-civ-spouse, 10th, United-States, Private,Carrier#5,-50000
21, Female, White, Never-married, Some-college, United-States, Self-emp-not-inc,Craftsman#3,-50000
69, Female, White, Married-civ-spouse, Some-college, United-States, Private,Operator#2,-50000
36, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Worker#1,-50000
42, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,50000+.
23, Female, Black, Married-civ-spouse, 7th-8th, United-States, Private,Worker#1,50000+.
31, Male, White, Never-married, 7th-8th, United-States, State-gov,Salesperson#1,-50000
66, Female, White, Divorced, Some-college, United-States, Private,Clerk#1,-50000
21, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-inc,Executive#1,50000+.
36, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,50000+.
50, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Operator#2,-50000
49, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,50000+.
43, Male, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
23, Male, Asian-Pac-Islander, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
58, Male, White, Never-married, HS-grad, United-States, Private,Worker#1,-50000
62, Male, White, Divorced, HS-grad, United-States, Local-gov,Carrier#5,-50000
43, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
46, Male, White, Married-civ-spouse, Some-college, United-States, Private,Specialist#1,-50000
47, Female, White, Married-civ-spouse, 5th-6th, United-States, Private,Executive#1,-50000
46, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,-50000
19, Female, White, Widowed, Masters, Mexico, Private,Specialist#1,-50000
26, Male, Asian-Pac-Islander, Never-married, HS-grad, United-States, Private,Worker#1,-50000
26, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Specialist#1,-50000
59, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
39, Male, White, Never-married, Some-college, United-States, Private,Salesperson#1,-50000
