age,sex,race,marital,education,country,typeEmployer,occupation,income
25, Male, White, Divorced, Some-college, United-States, Private,Cleaner#3,-50000
41, Male, Black, Divorced, HS-grad, United-States, Private,Salesperson#1,-50000
45, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
19, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Executive#1,50000+.
24, Female, White, Never-married, 10th, United-States, Private,Housekeeper#1,-50000
29, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
43, Male, White, Widowed, HS-grad, United-States, Private,Carrier#5,-50000
35, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,50000+.
30, Male, White, Never-married, Masters, United-States, Private,Clerk#1,-50000
50, Female, White, Married-civ-spouse, 11th, United-States, Local-gov,Cleaner#3,-50000
44, Male, Black, Separated, Some-college, United-States, Private,Clerk#1,-50000
36, Male, Asian-Pac-Islander, Never-married, Assoc-voc, United-States, Local-gov,Cleaner#3,50000+.
51, Male, White, Separated, Bachelors, United-States, Private,Cleaner#3,-50000
46, Male, White, Married-civ-spouse, 11th, United-States, Private,Executive#1,-50000
28, Male, Black, Divorced, Bachelors, United-States, Private,Craftsman#3,-50000
18, Male, Black, Married-civ-spouse, Some-college, China, Local-gov,Salesperson#1,50000+.
33, Male, White, Married-civ-spouse, 10th, United-States, Private,Craftsman#3,-50000
24, Female, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,50000+.
25, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Executive#1,-50000
31, Male, White, Divorced, Bachelors, Mexico, Private,Clerk#1,-50000
43, Female, Black, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,50000+.
41, Female, White, Married-civ-spouse, 5th-6th, United-States, Self-emp-not-inc,Executive#1,-50000
36, Male, White, Never-married, Bachelors, United-States, Self-emp-inc,Housekeeper#1,-50000
18, Male, Black, Divorced, Doctorate, United-States, Private,Carrier#5,-50000
35, Male, White, Divorced, 5th-6th, United-States, Local-gov,Guard#1,50000+.
40, Male, White, Never-married, Bachelors, United-States, Self-emp-not-inc,Guard#1,-50000
38, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
25, Female, White, Divorced, Bachelors, United-States, Private,Carrier#5,-50000
50, Male, Black, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
21, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,50000+.
39, Female, White, Never-married, HS-grad, United-States, State-gov,Guard#1,-50000
44, Female, White, Widowed, Bachelors, United-States, Private,Cleaner#3,-50000
31, Male, White, Divorced, HS-grad, United-States, Private,Guard#1,-50000
44, Female, White, Married-civ-spouse, Assoc-acdm, United-States, Self-emp-not-inc,Executive#1,-50000
32, Male, Black, Never-married, HS-grad, United-States, Local-gov,Housekeeper#1,-50000
57, Female, White, Married-civ-spouse, 5th-6th, United-States, Private,Operator#2,-50000
55, Female, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
24, Female, White, Married-spouse-absent, Masters, United-States, Private,Guard#1,-50000
39, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
25, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
38, Male, White, Married-civ-spouse, 11th, United-States, Private,Guard#1,50000+.
33, Male, White, Never-married, HS-grad, United-States, State-gov,Carrier#5,50000+.
28, Female, Black, Never-married, Masters, United-States, Private,Carrier#5,-50000
45, Male, White, Married-civ-spouse, HS-grad, Germany, Private,Cleaner#3,50000+.
25, Male, White, Married-spouse-absent, Bachelors, United-States, Private,Salesperson#1,-50000
23, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Local-gov,Cleaner#3,-50000
61, Female, White, Never-married, 10th, South, State-gov,Clerk#1,50000+.
20, Male, Black, Divorced, HS-grad, United-States, Private,Carrier#5,-50000
61, Male, Asian-Pac-Islander, Never-married, Bachelors, United-States, Private,Guard#1,-50000
32, Male, White, Married-civ-spouse, Assoc-acdm, Mexico, Private,Clerk#1,50000+.
34, Female, Black, Married-civ-spouse, 11th, United-States, Self-emp-not-inc,Carrier#5,-50000
32, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
48, Female, White, Divorced, Bachelors, United-States, Private,Cleaner#3,50000+.
29, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
29, Male, White, Widowed, 10th, United-States, Private,Craftsman#3,50000+.
19, Male, White, Married-civ-spouse, 10th, United-States, State-gov,Executive#1,-50000
33, Male, White, Never-married, 10th, United-States, Self-emp-inc,Carrier#5,-50000
31, Female, White, Married-civ-spouse, Bachelors, Mexico, Self-emp-not-inc,Cleaner#3,-50000
56, Male, White, Divorced, Bachelors, United-States, Private,Clerk#1,50000+.
25, Male, White, Married-civ-spouse, Some-college, United-States, Federal-gov,Housekeeper#1,-50000
55, Male, White, Divorced, Some-college, United-States, State-gov,Clerk#1,-50000
28, Female, White, Divorced, HS-grad, United-States, Private,Guard#1,50000+.
35, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Executive#1,-50000
41, Male, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
46, Female, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,50000+.
52, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
24, Male, White, Never-married, Bachelors, United-States, State-gov,Clerk#1,-50000
47, Male, White, Never-married, Masters, United-States, Private,Executive#1,-50000
39, Male, Other, Widowed, HS-grad, United-States, Local-gov,Housekeeper#1,50000+.
46, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Skilled_Worker#1,-50000
36, Female, White, Married-civ-spouse, HS-grad, Mexico, Private,Operator#2,-50000
19, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,-50000
18, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Technician#1,-50000
19, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
29, Female, Black, Never-married, 11th, United-States, Private,Craftsman#3,50000+.
53, Female, White, Never-married, Some-college, United-States, Private,Guard#1,-50000
24, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,50000+.
28, Male, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
34, Female, White, Never-married, 11th, United-States, Private,Guard#1,50000+.
65, Male, White, Never-married, HS-grad, United-States, Private,Guard#1,50000+.
39, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,50000+.
59, Female, White, Married-civ-spouse, Bachelors, Mexico, Private,Guard#1,50000+.
33, Female, White, Married-civ-spouse, 10th, United-States, Self-emp-not-inc,Carrier#5,-50000
34, Male, White, Never-married, Masters, United-States, Private,Craftsman#3,-50000
42, Male, White, Never-married, 12th, United-States, Private,Executive#1,50000+.
39, Male, White, Married-civ-spouse, Prof-school, Cuba, State-gov,Executive#1,-50000
30, Male, Black, Married-civ-spouse, HS-grad, United-States, Local-gov,Cleaner#3,-50000
46, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
58, Female, White, Never-married, Assoc-voc, United-States, Private,Carrier#5,-50000
29, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,50000+.
37, Female, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
23, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
39, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Clerk#1,-50000
41, Female, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Carrier#5,-50000
58, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
45, Male, Black, Married-civ-spouse, Doctorate, United-States, Federal-gov,Carrier#5,-50000
78, Male, White, Never-married, Assoc-voc, United-States, Private,Craftsman#3,-50000
23, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
62, Male, White, Never-married, Some-college, El-Salvador, Private,Housekeeper#1,-50000
22, Male, White, Divorced, 5th-6th, United-States, Private,Carrier#5,50000+.
26, Male, White, Married-civ-spouse, Some-college, United-States, Local-gov,Craftsman#3,-50000
20, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
22, Male, White, Widowed, Masters, United-States, Private,Executive#1,50000+.
64, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
38, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
23, Male, White, Divorced, Some-college, France, Self-emp-not-inc,Cleaner#3,-50000
45, Male, White, Married-civ-spouse, Bachelors, United-States, State-gov,Cleaner#3,-50000
60, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,50000+.
25, Male, White, Married-civ-spouse, Prof-school, United-States, Private,Cleaner#3,-50000
49, Male, White, Divorced, Bachelors, United-States, Self-emp-not-inc,Salesperson#1,-50000
32, Male, White, Married-civ-spouse, Some-college, United-States, Private,Housekeeper#1,50000+.
28, Male, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Clerk#1,50000+.
38, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
40, Female, White, Married-spouse-absent, HS-grad, United-States, Private,Cleaner#3,-50000
57, Male, White, Never-married, Bachelors, Germany, Self-emp-inc,Executive#1,50000+.
20, Female, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
41, Male, White, Never-married, Some-college, United-States, Local-gov,Carrier#5,-50000
49, Female, White, Never-married, Assoc-voc, United-States, Private,Craftsman#3,50000+.
22, Male, Black, Never-married, Masters, United-States, Private,Clerk#1,50000+.
37, Male, White, Married-civ-spouse, 10th, United-States, Private,Guard#1,-50000
27, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
64, Female, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,50000+.
27, Female, White, Married-civ-spouse, 11th, United-States, Private,Cleaner#3,-50000
32, Male, White, Widowed, HS-grad, United-States, Private,Carrier#5,-50000
28, Male, White, Never-married, Doctorate, United-States, Private,Carrier#5,-50000
47, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
25, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Carrier#5,50000+.
49, Male, White, Widowed, Assoc-acdm, India, Private,Cleaner#3,50000+.
26, Male, White, Separated, HS-grad, United-States, Self-emp-not-inc,Cleaner#3,-50000
61, Male, White, Divorced, Some-college, United-States, Private,Clerk#1,-50000
53, Female, White, Never-married, HS-grad, United-States, Private,Housekeeper#1,-50000
