age,sex,race,marital,education,country,typeEmployer,occupation,income
29, Female, White, Divorced, Masters, United-States, Local-gov,Salesperson#1,-50000
30, Male, White, Widowed, Some-college, Jamaica, Local-gov,Technician#1,-50000
31, Male, White, Married-civ-spouse, Masters, United-States, Private,Salesperson#1,-50000
26, Male, White, Never-married, Some-college, United-States, Private,Specialist#1,50000+.
20, Male, White, Divorced, 9th, United-States, Private,Carrier#5,-50000
56, Female, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
26, Female, White, Married-spouse-absent, Some-college, United-States, Private,Clerk#1,-50000
50, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,50000+.
46, Female, White, Married-spouse-absent, Assoc-acdm, United-States, Federal-gov,Worker#1,-50000
37, Male, White, Married-civ-spouse, Bachelors, United-States, Federal-gov,Carrier#5,-50000
30, Female, Asian-Pac-Islander, Never-married, HS-grad, United-States, Private,Clerk#1,50000+.
38, Male, White, Married-spouse-absent, 7th-8th, United-States, Private,Craftsman#3,-50000
27, Female, White, Married-civ-spouse, Some-college, United-States, Private,Specialist#1,-50000
31, Male, Asian-Pac-Islander, Widowed, Bachelors, United-States, Local-gov,Specialist#1,-50000
33, Female, Black, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
41, Male, White, Never-married, Some-college, United-States, Self-emp-inc,Executive#1,-50000
31, Male, White, Married-civ-spouse, Bachelors, Iran, Private,Craftsman#3,50000+.
18, Male, White, Never-married, Assoc-voc, United-States, Local-gov,Skilled_Worker#1,-50000
20, Female, White, Never-married, Assoc-acdm, United-States, Private,Worker#1,50000+.
41, Male, White, Never-married, Some-college, United-States, Local-gov,Salesperson#1,50000+.
39, Male, Black, Widowed, Some-college, United-States, Self-emp-not-inc,Salesperson#1,-50000
35, Male, White, Married-civ-spouse, Some-college, United-States, State-gov,Specialist#1,50000+.
68, Female, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,50000+.
24, Male, White, Divorced, 9th, United-States, Private,Carrier#5,50000+.
65, Female, White, Married-civ-spouse, HS-grad, Laos, Private,Salesperson#1,50000+.
35, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Specialist#1,-50000
62, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
23, Male, White, Married-civ-spouse, Masters, United-States, Private,Carrier#5,50000+.
28, Male, White, Never-married, HS-grad, United-States, Private,Operator#2,-50000
66, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
25, Male, White, Never-married, Bachelors, United-States, Self-emp-inc,Craftsman#3,-50000
31, Male, White, Never-married, HS-grad, United-States, Private,Skilled_Worker#1,-50000
42, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
40, Male, Black, Married-civ-spouse, Assoc-voc, United-States, Private,Cleaner#3,-50000
27, Female, White, Never-married, Some-college, United-States, Local-gov,Specialist#1,50000+.
20, Male, White, Married-spouse-absent, HS-grad, United-States, Self-emp-not-inc,Executive#1,-50000
22, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
32, Male, White, Never-married, Masters, United-States, Private,Worker#1,50000+.
34, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
27, Female, White, Divorced, Masters, United-States, Private,Craftsman#3,-50000
47, Male, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Executive#1,50000+.
27, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,50000+.
