age,sex,race,marital,education,country,typeEmployer,occupation,income
19, Male, White, Divorced, HS-grad, England, State-gov,Carrier#5,50000+.
18, Male, White, Never-married, Bachelors, United-States, State-gov,Housekeeper#1,50000+.
46, Female, Black, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
36, Female, White, Married-spouse-absent, HS-grad, United-States, Private,Clerk#1,-50000
61, Female, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Craftsman#3,-50000
81, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
35, Male, White, Divorced, HS-grad, United-States, Local-gov,Housekeeper#1,-50000
70, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Clerk#1,50000+.
43, Male, White, Separated, HS-grad, United-States, Private,Guard#1,50000+.
43, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
36, Male, White, Never-married, Assoc-voc, United-States, Self-emp-not-inc,Guard#1,-50000
23, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
27, Male, Black, Divorced, HS-grad, United-States, Private,Cleaner#3,-50000
54, Female, White, Married-civ-spouse, 9th, Canada, Private,Skilled_Worker#1,-50000
41, Female, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Clerk#1,-50000
21, Male, White, Never-married, Some-college, United-States, Local-gov,Executive#1,-50000
34, Male, White, Divorced, 7th-8th, United-States, Private,Salesperson#1,-50000
31, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Clerk#1,-50000
46, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
25, Male, White, Never-married, HS-grad, United-States, Federal-gov,Craftsman#3,-50000
46, Male, Black, Never-married, Bachelors, United-States, Self-emp-not-inc,Cleaner#3,-50000
64, Male, Amer-Indian-Eskimo, Never-married, Bachelors, United-States, Private,Craftsman#3,50000+.
26, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Clerk#1,-50000
26, Male, White, Divorced, Assoc-voc, Haiti, State-gov,Craftsman#3,-50000
50, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Housekeeper#1,-50000
45, Female, White, Divorced, Bachelors, United-States, Federal-gov,Craftsman#3,-50000
49, Male, White, Married-civ-spouse, Some-college, United-States, State-gov,Cleaner#3,50000+.
32, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
47, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
35, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,50000+.
73, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
61, Male, White, Divorced, HS-grad, United-States, Private,Executive#1,-50000
31, Female, White, Never-married, Some-college, United-States, Self-emp-not-inc,Clerk#1,-50000
41, Male, Black, Married-civ-spouse, 11th, United-States, Private,Clerk#1,-50000
26, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
63, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Housekeeper#1,-50000
21, Female, White, Married-civ-spouse, Bachelors, Laos, Private,Executive#1,-50000
31, Male, White, Married-civ-spouse, Assoc-acdm, Canada, Private,Soldier#1,-50000
24, Male, White, Divorced, Bachelors, United-States, Private,Operator#2,-50000
90, Male, White, Divorced, Prof-school, United-States, Private,Carrier#5,-50000
64, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
31, Male, White, Married-civ-spouse, 9th, United-States, Self-emp-not-inc,Housekeeper#1,-50000
44, Male, White, Never-married, HS-grad, United-States, Private,Guard#1,-50000
22, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Specialist#1,-50000
17, Male, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
49, Female, White, Never-married, Bachelors, United-States, Federal-gov,Carrier#5,-50000
30, Male, White, Married-civ-spouse, Assoc-voc, United-States, State-gov,Housekeeper#1,50000+.
37, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
24, Male, White, Divorced, Assoc-voc, United-States, Private,Clerk#1,-50000
18, Male, White, Separated, Some-college, United-States, State-gov,Housekeeper#1,-50000
28, Male, White, Divorced, 9th, United-States, Private,Soldier#1,50000+.
34, Female, White, Never-married, Some-college, United-States, Private,Guard#1,-50000
35, Male, White, Married-civ-spouse, 11th, United-States, Private,Craftsman#3,-50000
51, Female, White, Married-civ-spouse, Some-college, United-States, Private,Operator#2,-50000
35, Female, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
34, Male, White, Never-married, 12th, United-States, Private,Skilled_Worker#1,-50000
46, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-not-inc,Carrier#5,-50000
26, Female, Black, Never-married, Prof-school, United-States, Private,Operator#2,-50000
31, Male, White, Never-married, Bachelors, United-States, Private,Salesperson#1,-50000
25, Male, White, Never-married, Some-college, United-States, Self-emp-not-inc,Salesperson#1,-50000
56, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
54, Male, White, Divorced, HS-grad, South, Private,Cleaner#3,50000+.
41, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
