age,sex,race,marital,education,country,typeEmployer,occupation,income
34, Male, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Carrier#5,-50000
32, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Guard#1,-50000
44, Female, Black, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,50000+.
23, Female, White, Married-civ-spouse, Assoc-voc, United-States, Self-emp-not-inc,Clerk#1,-50000
31, Male, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,50000+.
30, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
28, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
60, Male, Asian-Pac-Islander, Divorced, 7th-8th, United-States, Private,Operator#2,-50000
27, Female, White, Never-married, Some-college, United-States, Self-emp-not-inc,Executive#1,-50000
51, Male, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
29, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Housekeeper#1,-50000
51, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,50000+.
39, Female, White, Divorced, Bachelors, United-States, Self-emp-not-inc,Operator#2,-50000
27, Male, Black, Divorced, Assoc-voc, United-States, Private,Guard#1,-50000
24, Male, White, Never-married, Masters, Ecuador, Self-emp-inc,Executive#1,-50000
49, Male, Black, Divorced, Masters, United-States, Private,Specialist#1,50000+.
33, Male, White, Never-married, Assoc-voc, United-States, Private,Salesperson#1,50000+.
35, Male, White, Married-civ-spouse, 9th, United-States, Private,Cleaner#3,-50000
38, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,-50000
37, Male, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
31, Male, White, Married-civ-spouse, Bachelors, United-States, State-gov,Housekeeper#1,50000+.
34, Female, Black, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,-50000
18, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
26, Male, Black, Married-civ-spouse, 10th, United-States, Private,Operator#2,-50000
