age,sex,race,marital,education,country,typeEmployer,occupation,income
37, Male, White, Never-married, Assoc-acdm, United-States, Private,Craftsman#3,50000+.
22, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
36, Male, White, Divorced, Some-college, United-States, Private,Housekeeper#1,-50000
38, Male, White, Never-married, Assoc-voc, United-States, Self-emp-not-inc,Guard#1,-50000
57, Female, White, Divorced, Some-college, United-States, Private,Clerk#1,-50000
24, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,50000+.
32, Female, White, Married-civ-spouse, Masters, United-States, Private,Executive#1,-50000
21, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Specialist#1,-50000
56, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Skilled_Worker#1,50000+.
24, Female, White, Married-civ-spouse, 12th, United-States, Private,Cleaner#3,-50000
25, Male, White, Separated, Some-college, United-States, Private,Specialist#1,-50000
40, Male, White, Divorced, Masters, United-States, Private,Housekeeper#1,-50000
63, Male, White, Divorced, Bachelors, China, Private,Clerk#1,-50000
33, Female, White, Married-civ-spouse, Some-college, United-States, Private,Housekeeper#1,-50000
51, Female, White, Divorced, Some-college, United-States, Self-emp-not-inc,Carrier#5,-50000
23, Male, White, Married-civ-spouse, Some-college, Thailand, Local-gov,Worker#1,-50000
30, Male, White, Married-civ-spouse, Assoc-voc, Haiti, Federal-gov,Cleaner#3,50000+.
23, Female, White, Never-married, Bachelors, United-States, Private,Operator#2,50000+.
24, Female, White, Married-civ-spouse, Assoc-voc, United-States, Private,Specialist#1,-50000
33, Male, Black, Never-married, Some-college, United-States, Private,Soldier#1,-50000
28, Male, White, Divorced, Assoc-voc, United-States, Private,Cleaner#3,-50000
43, Male, White, Married-civ-spouse, 12th, United-States, Private,Specialist#1,-50000
58, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Federal-gov,Carrier#5,50000+.
24, Female, Black, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
40, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
17, Male, White, Never-married, Some-college, Hungary, State-gov,Housekeeper#1,-50000
65, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
41, Male, White, Never-married, 11th, United-States, Private,Carrier#5,-50000
24, Female, Black, Divorced, HS-grad, Philippines, Local-gov,Soldier#1,50000+.
51, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Carrier#5,50000+.
62, Female, Other, Never-married, 10th, United-States, Private,Skilled_Worker#1,-50000
57, Female, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Carrier#5,-50000
53, Male, White, Divorced, Bachelors, United-States, Private,Cleaner#3,50000+.
17, Male, White, Divorced, Bachelors, United-States, Self-emp-not-inc,Clerk#1,-50000
17, Male, White, Married-spouse-absent, Prof-school, United-States, Private,Salesperson#1,50000+.
41, Male, White, Never-married, Masters, United-States, Local-gov,Operator#2,-50000
37, Male, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
34, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
31, Female, White, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Executive#1,-50000
22, Male, White, Divorced, 7th-8th, United-States, Private,Cleaner#3,-50000
25, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
28, Female, White, Never-married, Some-college, United-States, Private,Salesperson#1,-50000
18, Female, White, Never-married, Assoc-acdm, United-States, Self-emp-not-inc,Soldier#1,-50000
48, Male, White, Married-civ-spouse, 11th, United-States, Private,Guard#1,-50000
32, Male, Black, Never-married, Bachelors, United-States, Private,Worker#1,-50000
55, Male, White, Never-married, Bachelors, United-States, Private,Craftsman#3,-50000
43, Male, White, Married-civ-spouse, 5th-6th, United-States, Private,Cleaner#3,-50000
33, Male, White, Married-civ-spouse, 11th, United-States, Local-gov,Operator#2,-50000
47, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,-50000
21, Female, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
38, Male, White, Never-married, Doctorate, United-States, Private,Clerk#1,50000+.
24, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Carrier#5,-50000
21, Female, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
27, Female, White, Never-married, HS-grad, Italy, Private,Worker#1,-50000
41, Female, White, Divorced, Prof-school, United-States, Self-emp-inc,Clerk#1,-50000
29, Male, White, Divorced, Some-college, United-States, Private,Executive#1,-50000
51, Female, White, Married-civ-spouse, Some-college, United-States, Local-gov,Guard#1,50000+.
30, Male, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,50000+.
36, Male, Asian-Pac-Islander, Never-married, Bachelors, United-States, Private,Housekeeper#1,50000+.
20, Female, White, Never-married, HS-grad, United-States, Private,Technician#1,50000+.
43, Male, White, Separated, Some-college, United-States, Private,Soldier#1,50000+.
37, Female, White, Never-married, HS-grad, United-States, Private,Craftsman#3,50000+.
59, Female, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Carrier#5,-50000
44, Male, Other, Never-married, 5th-6th, United-States, Local-gov,Salesperson#1,50000+.
19, Female, White, Married-civ-spouse, 11th, United-States, State-gov,Housekeeper#1,-50000
40, Male, White, Never-married, HS-grad, India, Private,Executive#1,50000+.
49, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Housekeeper#1,50000+.
29, Male, White, Never-married, Some-college, United-States, Private,Salesperson#1,-50000
26, Male, Black, Never-married, Bachelors, United-States, Private,Executive#1,50000+.
26, Female, White, Married-civ-spouse, Assoc-voc, El-Salvador, Private,Guard#1,-50000
54, Female, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
25, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
44, Male, White, Divorced, HS-grad, United-States, Private,Soldier#1,50000+.
40, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
18, Male, White, Married-civ-spouse, Some-college, Cuba, Private,Executive#1,50000+.
24, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Clerk#1,50000+.
82, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
43, Male, Amer-Indian-Eskimo, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
23, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Guard#1,-50000
29, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
26, Male, White, Never-married, Assoc-voc, United-States, Private,Clerk#1,-50000
28, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,-50000
22, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
48, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
23, Male, White, Widowed, Bachelors, United-States, Private,Cleaner#3,-50000
40, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Salesperson#1,50000+.
84, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
27, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Guard#1,-50000
38, Male, White, Widowed, HS-grad, United-States, Private,Cleaner#3,50000+.
33, Male, White, Divorced, HS-grad, United-States, Local-gov,Technician#1,50000+.
63, Female, White, Never-married, HS-grad, El-Salvador, State-gov,Executive#1,-50000
45, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
26, Male, White, Married-civ-spouse, Some-college, Hong, Private,Worker#1,-50000
25, Male, Asian-Pac-Islander, Never-married, HS-grad, United-States, Private,Cleaner#3,50000+.
42, Female, White, Separated, 10th, United-States, Private,Craftsman#3,-50000
52, Female, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
54, Female, White, Never-married, Some-college, United-States, Private,Housekeeper#1,-50000
37, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
40, Male, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Guard#1,50000+.
21, Male, White, Divorced, Bachelors, United-States, Private,Operator#2,50000+.
29, Female, White, Married-civ-spouse, 9th, United-States, Self-emp-inc,Clerk#1,-50000
27, Female, White, Never-married, HS-grad, United-States, Private,Soldier#1,-50000
39, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,-50000
33, Male, White, Married-civ-spouse, Prof-school, United-States, Private,Technician#1,-50000
28, Female, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
35, Male, White, Never-married, Some-college, United-States, Private,Craftsman#3,50000+.
42, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
27, Male, White, Divorced, Some-college, India, Private,Housekeeper#1,-50000
49, Male, White, Married-civ-spouse, HS-grad, United-States, Local-gov,Soldier#1,50000+.
23, Male, White, Never-married, Masters, United-States, Private,Executive#1,-50000
51, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Guard#1,-50000
53, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Executive#1,-50000
60, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Worker#1,-50000
34, Male, White, Divorced, HS-grad, United-States, Local-gov,Cleaner#3,50000+.
50, Male, White, Married-civ-spouse, Bachelors, United-States, Federal-gov,Executive#1,-50000
29, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
36, Male, White, Married-civ-spouse, 11th, United-States, Private,Soldier#1,50000+.
38, Male, White, Divorced, HS-grad, United-States, Private,Soldier#1,50000+.
44, Female, Asian-Pac-Islander, Divorced, Some-college, United-States, Federal-gov,Cleaner#3,-50000
61, Male, Asian-Pac-Islander, Married-civ-spouse, 10th, United-States, Self-emp-not-inc,Clerk#1,-50000
23, Female, White, Divorced, Some-college, United-States, Self-emp-inc,Housekeeper#1,-50000
45, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Executive#1,-50000
27, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Craftsman#3,50000+.
29, Male, White, Never-married, Doctorate, United-States, Private,Salesperson#1,-50000
30, Male, Black, Never-married, Masters, United-States, State-gov,Carrier#5,-50000
38, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Salesperson#1,-50000
34, Female, White, Never-married, HS-grad, India, Federal-gov,Craftsman#3,50000+.
42, Female, White, Separated, HS-grad, United-States, Private,Clerk#1,50000+.
43, Male, Amer-Indian-Eskimo, Never-married, HS-grad, United-States, Private,Salesperson#1,-50000
46, Female, White, Never-married, Masters, United-States, Private,Specialist#1,-50000
50, Male, White, Divorced, HS-grad, United-States, Private,Guard#1,-50000
49, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
34, Male, White, Never-married, Some-college, United-States, Private,Housekeeper#1,-50000
28, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
54, Male, White, Married-civ-spouse, 11th, United-States, Private,Housekeeper#1,-50000
53, Male, White, Never-married, Some-college, United-States, Private,Technician#1,50000+.
39, Male, White, Never-married, Bachelors, United-States, Private,Salesperson#1,-50000
37, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Soldier#1,-50000
69, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,50000+.
37, Male, White, Married-civ-spouse, Some-college, United-States, Local-gov,Craftsman#3,50000+.
27, Male, Asian-Pac-Islander, Married-civ-spouse, Bachelors, United-States, Private,Housekeeper#1,50000+.
44, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
40, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
44, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
32, Male, White, Married-civ-spouse, HS-grad, Germany, Private,Executive#1,-50000
33, Female, Black, Married-civ-spouse, Prof-school, United-States, Private,Cleaner#3,-50000
24, Female, Black, Divorced, HS-grad, United-States, Self-emp-inc,Technician#1,-50000
21, Male, White, Married-civ-spouse, 11th, United-States, Self-emp-not-inc,Carrier#5,-50000
30, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
59, Male, White, Married-civ-spouse, Masters, United-States, Private,Craftsman#3,-50000
62, Male, White, Never-married, Some-college, United-States, Private,Clerk#1,-50000
80, Male, Asian-Pac-Islander, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
32, Male, White, Married-spouse-absent, Masters, United-States, Private,Clerk#1,-50000
29, Male, White, Divorced, Doctorate, United-States, Private,Carrier#5,-50000
55, Female, White, Married-spouse-absent, Bachelors, United-States, Private,Technician#1,-50000
33, Male, Black, Married-civ-spouse, Bachelors, United-States, State-gov,Soldier#1,-50000
50, Male, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
32, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Carrier#5,-50000
28, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,50000+.
