age,sex,race,marital,education,country,typeEmployer,occupation,income
50, Female, White, Never-married, Masters, United-States, Private,Craftsman#3,50000+.
37, Male, White, Married-civ-spouse, 7th-8th, United-States, Private,Guard#1,-50000
45, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Housekeeper#1,-50000
45, Male, White, Never-married, Assoc-voc, United-States, Private,Craftsman#3,50000+.
33, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
34, Male, White, Married-civ-spouse, 7th-8th, United-States, Private,Guard#1,-50000
33, Male, White, Never-married, Masters, United-States, Private,Clerk#1,-50000
49, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
60, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
42, Male, Asian-Pac-Islander, Married-civ-spouse, Assoc-voc, United-States, Private,Cleaner#3,50000+.
30, Male, White, Divorced, Some-college, United-States, Private,Craftsman#3,-50000
73, Male, White, Never-married, HS-grad, United-States, Self-emp-inc,Cleaner#3,-50000
29, Female, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Clerk#1,-50000
37, Male, White, Divorced, HS-grad, United-States, Private,Carrier#5,-50000
33, Male, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
20, Female, White, Never-married, Some-college, United-States, State-gov,Cleaner#3,-50000
80, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
36, Male, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
21, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,-50000
45, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,-50000
41, Male, White, Married-civ-spouse, Masters, United-States, Private,Operator#2,-50000
33, Male, White, Never-married, Masters, United-States, Private,Clerk#1,50000+.
34, Male, White, Married-civ-spouse, HS-grad, India, Private,Executive#1,-50000
19, Male, White, Never-married, Some-college, United-States, Private,Guard#1,50000+.
56, Female, White, Never-married, HS-grad, United-States, State-gov,Guard#1,50000+.
31, Male, White, Never-married, Some-college, Iran, Private,Carrier#5,-50000
34, Male, White, Never-married, Masters, United-States, Self-emp-not-inc,Operator#2,-50000
22, Female, White, Divorced, 10th, Canada, Self-emp-not-inc,Craftsman#3,-50000
55, Male, White, Married-civ-spouse, Masters, Hong, Private,Housekeeper#1,-50000
50, Male, White, Never-married, Bachelors, United-States, Private,Clerk#1,-50000
25, Male, White, Married-civ-spouse, Bachelors, Puerto-Rico, Private,Carrier#5,50000+.
33, Female, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,50000+.
21, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
27, Male, Black, Divorced, HS-grad, United-States, Private,Executive#1,-50000
44, Male, White, Married-spouse-absent, Some-college, United-States, State-gov,Craftsman#3,50000+.
27, Female, White, Married-civ-spouse, 11th, United-States, Private,Cleaner#3,50000+.
28, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,50000+.
30, Female, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Clerk#1,50000+.
22, Female, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Guard#1,50000+.
36, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Housekeeper#1,-50000
33, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
25, Male, White, Married-civ-spouse, 5th-6th, United-States, Self-emp-inc,Clerk#1,-50000
46, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
39, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
24, Female, White, Never-married, HS-grad, Dominican-Republic, Federal-gov,Craftsman#3,-50000
28, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
18, Male, White, Married-civ-spouse, Some-college, United-States, State-gov,Operator#2,-50000
28, Male, White, Never-married, Assoc-voc, United-States, Self-emp-inc,Cleaner#3,-50000
51, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Guard#1,-50000
29, Male, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
45, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Clerk#1,-50000
23, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
61, Female, White, Divorced, Bachelors, United-States, Private,Executive#1,-50000
41, Male, Black, Never-married, HS-grad, United-States, Local-gov,Executive#1,50000+.
56, Male, Amer-Indian-Eskimo, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
46, Female, White, Divorced, Bachelors, United-States, Private,Operator#2,-50000
45, Female, White, Divorced, HS-grad, United-States, Private,Housekeeper#1,-50000
28, Male, Other, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
19, Male, White, Divorced, Some-college, United-States, Local-gov,Cleaner#3,50000+.
26, Female, Black, Never-married, 7th-8th, United-States, Private,Cleaner#3,-50000
51, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Federal-gov,Clerk#1,-50000
45, Female, White, Married-spouse-absent, Some-college, United-States, Private,Executive#1,-50000
25, Male, White, Married-civ-spouse, Some-college, United-States, Private,Housekeeper#1,50000+.
34, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Guard#1,-50000
35, Male, White, Married-civ-spouse, 12th, United-States, Private,Carrier#5,50000+.
21, Male, White, Never-married, Masters, United-States, Local-gov,Cleaner#3,-50000
52, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
42, Female, Black, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
39, Male, White, Never-married, Some-college, Mexico, Federal-gov,Carrier#5,-50000
21, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Self-emp-not-inc,Craftsman#3,-50000
23, Male, White, Divorced, 11th, United-States, Local-gov,Cleaner#3,50000+.
47, Female, White, Married-civ-spouse, 12th, United-States, Private,Craftsman#3,-50000
37, Male, White, Divorced, 7th-8th, United-States, Private,Clerk#1,-50000
29, Female, White, Never-married, Masters, England, Self-emp-not-inc,Carrier#5,-50000
25, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Housekeeper#1,-50000
55, Female, White, Never-married, Some-college, United-States, Self-emp-not-inc,Clerk#1,50000+.
17, Male, White, Never-married, 7th-8th, United-States, Private,Operator#2,-50000
69, Female, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
48, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,50000+.
41, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
40, Female, White, Never-married, Some-college, United-States, Private,Housekeeper#1,-50000
39, Female, White, Never-married, Bachelors, Iran, Private,Carrier#5,-50000
17, Male, White, Never-married, Bachelors, United-States, Self-emp-inc,Cleaner#3,-50000
33, Male, White, Never-married, Some-college, United-States, Local-gov,Carrier#5,50000+.
39, Male, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
29, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
36, Male, White, Divorced, Some-college, United-States, Local-gov,Cleaner#3,50000+.
31, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
47, Male, White, Divorced, Some-college, United-States, Local-gov,Housekeeper#1,-50000
28, Female, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
31, Male, Black, Never-married, Masters, United-States, Private,Carrier#5,-50000
49, Female, White, Married-civ-spouse, 10th, United-States, Self-emp-not-inc,Clerk#1,-50000
18, Female, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Clerk#1,-50000
23, Female, White, Divorced, Bachelors, United-States, Private,Carrier#5,-50000
42, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,50000+.
53, Female, White, Never-married, Some-college, United-States, Private,Operator#2,-50000
28, Female, Black, Widowed, HS-grad, United-States, Private,Cleaner#3,-50000
