age,sex,race,marital,education,country,typeEmployer,occupation,income
33, Male, White, Never-married, Some-college, United-States, Private,Skilled_Worker#1,-50000
32, Male, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
24, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Operator#2,-50000
30, Male, White, Never-married, Some-college, United-States, Federal-gov,Operator#2,50000+.
25, Female, White, Married-civ-spouse, Some-college, United-States, Private,Technician#1,-50000
42, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Technician#1,-50000
50, Male, White, Never-married, 11th, United-States, Self-emp-inc,Guard#1,-50000
59, Male, Black, Widowed, Some-college, Mexico, Private,Worker#1,50000+.
32, Male, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,-50000
45, Male, White, Never-married, HS-grad, United-States, Private,Salesperson#1,-50000
25, Male, White, Never-married, Masters, United-States, Private,Clerk#1,-50000
37, Male, White, Never-married, Some-college, China, Local-gov,Operator#2,-50000
18, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,-50000
56, Male, White, Divorced, Assoc-voc, United-States, Private,Specialist#1,-50000
38, Male, White, Never-married, Bachelors, United-States, Local-gov,Operator#2,50000+.
38, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Technician#1,50000+.
34, Male, Black, Married-civ-spouse, Assoc-voc, United-States, Local-gov,Technician#1,-50000
21, Male, White, Divorced, Bachelors, United-States, Private,Salesperson#1,-50000
35, Male, White, Never-married, Masters, England, Private,Operator#2,-50000
39, Female, White, Never-married, 11th, United-States, Self-emp-not-inc,Salesperson#1,50000+.
46, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Worker#1,-50000
22, Female, White, Married-civ-spouse, Bachelors, United-States, State-gov,Salesperson#1,-50000
43, Female, Black, Divorced, Bachelors, United-States, Self-emp-not-inc,Cleaner#3,-50000
51, Male, White, Never-married, 9th, United-States, Local-gov,Clerk#1,-50000
67, Male, White, Married-civ-spouse, 9th, United-States, Private,Technician#1,50000+.
36, Male, White, Never-married, HS-grad, United-States, Private,Housekeeper#1,-50000
65, Male, White, Married-civ-spouse, Masters, United-States, State-gov,Guard#1,-50000
50, Male, White, Never-married, Masters, United-States, Private,Specialist#1,-50000
46, Female, White, Never-married, HS-grad, United-States, Federal-gov,Guard#1,-50000
27, Male, Black, Never-married, Some-college, United-States, Private,Operator#2,-50000
19, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Carrier#5,-50000
23, Male, White, Married-civ-spouse, Some-college, United-States, Private,Technician#1,-50000
46, Male, White, Widowed, Bachelors, United-States, Federal-gov,Specialist#1,-50000
25, Male, White, Married-civ-spouse, 12th, United-States, Private,Executive#1,-50000
48, Male, White, Never-married, Bachelors, United-States, Private,Clerk#1,50000+.
33, Female, Black, Separated, Bachelors, El-Salvador, State-gov,Worker#1,-50000
63, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
23, Male, White, Divorced, HS-grad, Germany, Private,Housekeeper#1,-50000
27, Male, White, Divorced, Assoc-acdm, Mexico, Self-emp-inc,Salesperson#1,-50000
51, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Guard#1,50000+.
31, Male, White, Never-married, HS-grad, United-States, Local-gov,Technician#1,-50000
42, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Soldier#1,-50000
34, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Technician#1,-50000
48, Male, Black, Never-married, Some-college, United-States, Private,Specialist#1,-50000
47, Male, White, Never-married, Bachelors, United-States, Private,Salesperson#1,-50000
40, Male, White, Never-married, Bachelors, United-States, Private,Technician#1,-50000
19, Female, White, Divorced, Some-college, United-States, Self-emp-inc,Housekeeper#1,-50000
64, Male, White, Never-married, 11th, United-States, Private,Worker#1,-50000
42, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,50000+.
44, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
39, Female, White, Married-civ-spouse, 11th, United-States, Private,Soldier#1,-50000
