age,sex,race,marital,education,country,typeEmployer,occupation,income
40, Male, White, Never-married, Bachelors, United-States, Private,Worker#1,-50000
32, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
39, Male, White, Separated, HS-grad, United-States, Private,Craftsman#3,-50000
45, Male, White, Divorced, Some-college, United-States, Private,Executive#1,-50000
62, Male, White, Married-civ-spouse, 11th, United-States, Private,Housekeeper#1,-50000
48, Female, White, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Housekeeper#1,-50000
46, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Salesperson#1,50000+.
38, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Technician#1,-50000
64, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
42, Male, White, Never-married, Some-college, United-States, Private,Housekeeper#1,50000+.
57, Female, Asian-Pac-Islander, Never-married, Masters, United-States, Private,Guard#1,50000+.
39, Male, White, Married-civ-spouse, Masters, El-Salvador, Private,Carrier#5,-50000
38, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Technician#1,-50000
47, Male, White, Never-married, 9th, United-States, Private,Housekeeper#1,-50000
60, Male, Black, Never-married, Bachelors, United-States, Private,Soldier#1,50000+.
25, Male, Black, Never-married, HS-grad, United-States, Private,Guard#1,-50000
55, Male, White, Never-married, HS-grad, United-States, Local-gov,Salesperson#1,-50000
57, Male, White, Never-married, HS-grad, Dominican-Republic, Private,Clerk#1,-50000
26, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,50000+.
53, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Skilled_Worker#1,-50000
31, Male, White, Married-civ-spouse, Masters, United-States, Private,Craftsman#3,-50000
31, Female, White, Married-civ-spouse, Doctorate, United-States, Private,Soldier#1,-50000
41, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Carrier#5,-50000
38, Male, White, Never-married, 12th, United-States, Private,Skilled_Worker#1,-50000
28, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
19, Male, White, Never-married, Assoc-voc, United-States, Private,Operator#2,50000+.
28, Female, White, Never-married, Some-college, United-States, Private,Operator#2,-50000
40, Male, White, Married-civ-spouse, 10th, United-States, Private,Carrier#5,-50000
49, Male, Other, Never-married, HS-grad, United-States, Private,Operator#2,-50000
33, Male, White, Widowed, 9th, United-States, Private,Salesperson#1,-50000
46, Male, White, Never-married, Bachelors, United-States, Private,Craftsman#3,-50000
54, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
41, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Operator#2,-50000
