age,sex,race,marital,education,country,typeEmployer,occupation,income
46, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Cleaner#3,-50000
36, Male, White, Never-married, Masters, United-States, Private,Executive#1,50000+.
51, Male, White, Divorced, HS-grad, United-States, Private,Worker#1,50000+.
35, Male, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
32, Female, White, Never-married, HS-grad, United-States, Private,Guard#1,-50000
37, Male, White, Never-married, Masters, United-States, Private,Craftsman#3,-50000
30, Male, White, Never-married, Some-college, United-States, Private,Specialist#1,-50000
55, Male, Black, Never-married, Some-college, United-States, Private,Housekeeper#1,-50000
46, Female, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
52, Female, White, Married-civ-spouse, 7th-8th, United-States, State-gov,Carrier#5,50000+.
56, Female, White, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
20, Female, White, Divorced, HS-grad, United-States, Private,Craftsman#3,-50000
30, Male, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
19, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
49, Female, White, Married-civ-spouse, Masters, United-States, Private,Specialist#1,50000+.
20, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Salesperson#1,50000+.
38, Male, White, Never-married, Some-college, United-States, Private,Worker#1,50000+.
34, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Guard#1,-50000
24, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
43, Male, White, Divorced, Some-college, United-States, Private,Cleaner#3,-50000
46, Female, White, Married-civ-spouse, 7th-8th, United-States, Private,Skilled_Worker#1,-50000
47, Male, White, Never-married, HS-grad, Germany, State-gov,Housekeeper#1,-50000
52, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Executive#1,50000+.
64, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Carrier#5,-50000
43, Female, White, Never-married, HS-grad, United-States, Self-emp-inc,Salesperson#1,-50000
45, Male, White, Married-civ-spouse, Some-college, United-States, State-gov,Guard#1,-50000
32, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Clerk#1,-50000
29, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
46, Male, White, Married-civ-spouse, 7th-8th, United-States, Private,Technician#1,-50000
27, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
32, Female, White, Widowed, Prof-school, United-States, Private,Technician#1,50000+.
45, Male, Asian-Pac-Islander, Never-married, 11th, United-States, Federal-gov,Soldier#1,50000+.
29, Male, White, Married-civ-spouse, 11th, United-States, Self-emp-inc,Carrier#5,-50000
43, Female, White, Divorced, Masters, Ecuador, Private,Craftsman#3,50000+.
31, Male, White, Never-married, HS-grad, United-States, Private,Worker#1,50000+.
49, Male, White, Divorced, Masters, United-States, Private,Specialist#1,-50000
