age,sex,race,marital,education,country,typeEmployer,occupation,income
47, Male, White, Never-married, Assoc-voc, Japan, Private,Guard#1,-50000
29, Male, White, Married-civ-spouse, Doctorate, United-States, Private,Soldier#1,50000+.
31, Male, White, Never-married, Assoc-acdm, United-States, Self-emp-not-inc,Guard#1,-50000
34, Female, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Guard#1,-50000
33, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
21, Female, White, Married-civ-spouse, Some-college, United-States, State-gov,Executive#1,-50000
18, Female, Black, Married-civ-spouse, Some-college, United-States, Private,Soldier#1,50000+.
25, Female, White, Never-married, 11th, United-States, Local-gov,Cleaner#3,50000+.
61, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Craftsman#3,-50000
31, Female, White, Never-married, Assoc-acdm, United-States, Private,Cleaner#3,50000+.
32, Male, White, Widowed, Some-college, United-States, Private,Clerk#1,-50000
43, Male, White, Never-married, Bachelors, United-States, Private,Clerk#1,-50000
25, Male, White, Married-civ-spouse, HS-grad, United-States, State-gov,Clerk#1,-50000
59, Male, Asian-Pac-Islander, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
41, Male, Black, Married-civ-spouse, Assoc-acdm, United-States, State-gov,Executive#1,-50000
51, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-not-inc,Cleaner#3,50000+.
39, Male, Black, Married-spouse-absent, HS-grad, United-States, Private,Cleaner#3,50000+.
25, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,50000+.
51, Male, White, Divorced, Bachelors, United-States, Private,Craftsman#3,-50000
38, Male, White, Married-civ-spouse, Some-college, United-States, State-gov,Executive#1,-50000
34, Male, White, Never-married, Bachelors, United-States, Private,Clerk#1,-50000
31, Female, White, Never-married, 9th, United-States, Self-emp-not-inc,Operator#2,-50000
38, Female, Amer-Indian-Eskimo, Married-civ-spouse, Bachelors, United-States, Private,Housekeeper#1,50000+.
25, Male, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
53, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
80, Male, White, Never-married, Some-college, United-States, Private,Housekeeper#1,-50000
27, Female, White, Married-civ-spouse, Some-college, United-States, Local-gov,Carrier#5,-50000
47, Female, White, Never-married, 7th-8th, United-States, Self-emp-inc,Craftsman#3,-50000
37, Male, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,-50000
48, Female, White, Divorced, 10th, Mexico, Private,Clerk#1,-50000
44, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
63, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
34, Male, Black, Married-civ-spouse, 11th, United-States, Private,Executive#1,-50000
44, Male, White, Never-married, 7th-8th, United-States, Self-emp-not-inc,Salesperson#1,-50000
24, Male, White, Married-civ-spouse, 12th, United-States, Self-emp-inc,Clerk#1,-50000
27, Male, Black, Never-married, HS-grad, Philippines, Private,Executive#1,-50000
38, Male, White, Never-married, Assoc-voc, United-States, Private,Soldier#1,-50000
25, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
51, Female, White, Never-married, HS-grad, United-States, Private,Skilled_Worker#1,-50000
37, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
50, Male, White, Never-married, Assoc-voc, United-States, Self-emp-not-inc,Housekeeper#1,50000+.
54, Male, Amer-Indian-Eskimo, Never-married, 11th, United-States, Private,Guard#1,-50000
26, Female, White, Married-civ-spouse, Prof-school, United-States, Private,Specialist#1,-50000
44, Male, Black, Separated, Bachelors, Portugal, Private,Soldier#1,50000+.
30, Female, White, Divorced, Bachelors, United-States, Private,Housekeeper#1,-50000
42, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
74, Male, White, Married-civ-spouse, Some-college, United-States, Private,Housekeeper#1,50000+.
35, Male, White, Never-married, HS-grad, United-States, Local-gov,Clerk#1,50000+.
34, Male, White, Married-spouse-absent, Some-college, United-States, Self-emp-not-inc,Cleaner#3,-50000
22, Female, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
38, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
26, Male, White, Never-married, Bachelors, United-States, Private,Craftsman#3,-50000
43, Female, White, Married-civ-spouse, 10th, United-States, Private,Operator#2,50000+.
51, Male, Asian-Pac-Islander, Married-civ-spouse, 7th-8th, United-States, Private,Carrier#5,50000+.
43, Female, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,-50000
37, Female, White, Never-married, Some-college, United-States, Private,Housekeeper#1,-50000
29, Male, White, Never-married, 10th, United-States, State-gov,Cleaner#3,-50000
40, Male, Black, Divorced, HS-grad, India, Private,Carrier#5,-50000
27, Male, White, Widowed, HS-grad, United-States, Private,Technician#1,-50000
26, Male, White, Widowed, Bachelors, United-States, Private,Cleaner#3,-50000
29, Female, White, Married-civ-spouse, Prof-school, United-States, Private,Cleaner#3,-50000
47, Female, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
28, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
30, Male, Black, Never-married, HS-grad, United-States, Federal-gov,Cleaner#3,-50000
20, Male, White, Never-married, Bachelors, Italy, Private,Guard#1,50000+.
27, Female, White, Divorced, HS-grad, United-States, Private,Craftsman#3,-50000
23, Male, White, Divorced, Bachelors, United-States, Private,Operator#2,-50000
30, Male, White, Married-spouse-absent, 11th, United-States, Private,Salesperson#1,-50000
30, Male, White, Never-married, Assoc-voc, United-States, Private,Guard#1,50000+.
27, Male, White, Married-civ-spouse, Masters, United-States, Private,Executive#1,-50000
17, Male, White, Married-civ-spouse, Bachelors, Hong, Local-gov,Executive#1,-50000
35, Male, White, Never-married, Some-college, United-States, Private,Executive#1,-50000
46, Male, Amer-Indian-Eskimo, Married-civ-spouse, Masters, United-States, Private,Housekeeper#1,50000+.
29, Female, Black, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
44, Male, Black, Married-civ-spouse, 9th, United-States, Self-emp-not-inc,Housekeeper#1,-50000
28, Male, White, Married-civ-spouse, 9th, United-States, Private,Executive#1,-50000
29, Female, White, Married-spouse-absent, Bachelors, United-States, Private,Salesperson#1,50000+.
20, Female, White, Married-civ-spouse, 7th-8th, United-States, Private,Carrier#5,-50000
56, Male, White, Divorced, HS-grad, United-States, Private,Craftsman#3,50000+.
21, Female, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Clerk#1,-50000
90, Female, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Operator#2,50000+.
41, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Housekeeper#1,-50000
51, Male, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
58, Female, White, Separated, HS-grad, United-States, Self-emp-not-inc,Cleaner#3,50000+.
49, Female, White, Divorced, Masters, United-States, Private,Cleaner#3,-50000
42, Male, Black, Never-married, HS-grad, United-States, Local-gov,Clerk#1,-50000
37, Male, Asian-Pac-Islander, Never-married, 10th, United-States, Private,Salesperson#1,-50000
33, Female, White, Never-married, HS-grad, United-States, Federal-gov,Carrier#5,-50000
41, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,50000+.
29, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,50000+.
25, Male, White, Never-married, Masters, United-States, Private,Salesperson#1,-50000
65, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Soldier#1,-50000
29, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-not-inc,Guard#1,-50000
52, Female, Black, Married-civ-spouse, Bachelors, United-States, Private,Craftsman#3,50000+.
52, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
51, Female, White, Married-civ-spouse, Bachelors, Mexico, Private,Salesperson#1,-50000
22, Female, White, Married-civ-spouse, Doctorate, United-States, State-gov,Guard#1,-50000
22, Female, Asian-Pac-Islander, Married-civ-spouse, 11th, United-States, Private,Salesperson#1,-50000
42, Male, Black, Never-married, Doctorate, United-States, Self-emp-inc,Guard#1,-50000
30, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,-50000
51, Male, White, Separated, Some-college, United-States, Private,Specialist#1,-50000
52, Male, White, Married-civ-spouse, HS-grad, Guatemala, Self-emp-inc,Craftsman#3,-50000
25, Male, White, Married-civ-spouse, HS-grad, South, Private,Craftsman#3,-50000
53, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
35, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
44, Male, White, Married-spouse-absent, HS-grad, United-States, Private,Clerk#1,-50000
32, Female, White, Married-civ-spouse, Prof-school, United-States, Self-emp-not-inc,Clerk#1,50000+.
25, Male, White, Never-married, Bachelors, United-States, Private,Salesperson#1,-50000
40, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Specialist#1,-50000
29, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Craftsman#3,-50000
28, Female, White, Married-civ-spouse, Some-college, United-States, Private,Housekeeper#1,50000+.
19, Male, White, Widowed, Bachelors, United-States, Private,Craftsman#3,50000+.
38, Female, White, Divorced, Bachelors, United-States, Federal-gov,Carrier#5,50000+.
18, Female, White, Never-married, 10th, United-States, Federal-gov,Soldier#1,-50000
34, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,50000+.
23, Male, White, Divorced, Some-college, United-States, Private,Carrier#5,-50000
70, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Guard#1,-50000
62, Female, White, Married-civ-spouse, 7th-8th, United-States, Private,Specialist#1,50000+.
46, Male, White, Widowed, Bachelors, United-States, Private,Guard#1,-50000
49, Female, White, Never-married, 11th, United-States, Federal-gov,Cleaner#3,-50000
27, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,50000+.
31, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
50, Male, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
31, Male, White, Never-married, Some-college, United-States, Self-emp-not-inc,Salesperson#1,-50000
44, Male, White, Widowed, Some-college, United-States, Private,Guard#1,-50000
42, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
43, Male, White, Never-married, Bachelors, United-States, Private,Clerk#1,50000+.
22, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
58, Male, White, Never-married, HS-grad, United-States, Private,Salesperson#1,-50000
33, Male, White, Divorced, HS-grad, United-States, Self-emp-inc,Carrier#5,50000+.
36, Female, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
22, Male, Asian-Pac-Islander, Married-civ-spouse, Masters, United-States, Private,Cleaner#3,-50000
22, Male, White, Divorced, HS-grad, United-States, Private,Carrier#5,-50000
30, Male, White, Divorced, 11th, United-States, Private,Guard#1,50000+.
35, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
27, Female, White, Never-married, Masters, United-States, Self-emp-inc,Clerk#1,-50000
25, Male, White, Never-married, HS-grad, United-States, Private,Clerk#1,50000+.
58, Female, Black, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Carrier#5,-50000
29, Male, White, Married-civ-spouse, 11th, United-States, Private,Craftsman#3,-50000
43, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
19, Male, White, Never-married, 7th-8th, United-States, Private,Operator#2,50000+.
25, Male, White, Married-civ-spouse, Bachelors, Peru, Private,Skilled_Worker#1,-50000
42, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,-50000
32, Male, White, Married-civ-spouse, 11th, United-States, State-gov,Guard#1,-50000
18, Female, Black, Never-married, Bachelors, United-States, Self-emp-not-inc,Housekeeper#1,-50000
51, Female, White, Divorced, HS-grad, United-States, Private,Carrier#5,50000+.
28, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Cleaner#3,-50000
55, Male, White, Married-civ-spouse, 10th, United-States, Private,Cleaner#3,-50000
28, Male, White, Divorced, HS-grad, United-States, Private,Carrier#5,50000+.
49, Male, Black, Divorced, Some-college, United-States, Private,Specialist#1,-50000
26, Male, White, Never-married, Bachelors, Cuba, Private,Craftsman#3,50000+.
42, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
63, Male, Black, Never-married, HS-grad, United-States, Federal-gov,Cleaner#3,-50000
58, Male, White, Never-married, HS-grad, Mexico, Self-emp-inc,Executive#1,-50000
23, Female, White, Married-civ-spouse, Bachelors, United-States, State-gov,Cleaner#3,50000+.
35, Male, White, Never-married, Some-college, United-States, Private,Clerk#1,-50000
59, Male, White, Never-married, Assoc-acdm, United-States, Local-gov,Carrier#5,-50000
47, Female, Black, Never-married, HS-grad, United-States, Self-emp-not-inc,Carrier#5,-50000
58, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
46, Male, Black, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
24, Male, White, Divorced, HS-grad, United-States, Private,Carrier#5,-50000
32, Male, White, Married-civ-spouse, 5th-6th, United-States, Private,Salesperson#1,50000+.
18, Male, White, Never-married, Bachelors, United-States, Private,Clerk#1,-50000
22, Male, White, Divorced, Bachelors, United-States, Local-gov,Soldier#1,-50000
30, Male, White, Married-civ-spouse, 12th, China, Private,Operator#2,-50000
46, Male, White, Married-civ-spouse, Some-college, Puerto-Rico, Local-gov,Operator#2,-50000
47, Male, White, Never-married, Bachelors, United-States, Self-emp-not-inc,Cleaner#3,-50000
53, Female, Black, Never-married, HS-grad, United-States, Private,Soldier#1,-50000
73, Male, White, Separated, Some-college, United-States, Private,Housekeeper#1,-50000
33, Female, White, Widowed, HS-grad, United-States, Self-emp-inc,Carrier#5,-50000
35, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
30, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Skilled_Worker#1,-50000
48, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Soldier#1,50000+.
45, Male, White, Never-married, Masters, United-States, State-gov,Carrier#5,-50000
44, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
61, Male, White, Separated, HS-grad, United-States, Private,Guard#1,50000+.
50, Female, Asian-Pac-Islander, Married-civ-spouse, Some-college, United-States, Local-gov,Craftsman#3,-50000
25, Female, Other, Married-civ-spouse, HS-grad, United-States, Private,Guard#1,50000+.
31, Male, White, Divorced, HS-grad, United-States, Local-gov,Clerk#1,-50000
35, Male, White, Married-civ-spouse, Some-college, United-States, Private,Craftsman#3,-50000
29, Male, Black, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
51, Female, Black, Never-married, Assoc-acdm, United-States, Self-emp-not-inc,Executive#1,50000+.
48, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Craftsman#3,-50000
31, Female, White, Never-married, HS-grad, United-States, State-gov,Housekeeper#1,50000+.
31, Male, White, Never-married, Some-college, United-States, Private,Soldier#1,-50000
32, Female, White, Never-married, HS-grad, United-States, Private,Operator#2,-50000
28, Male, White, Divorced, HS-grad, United-States, Private,Clerk#1,-50000
43, Male, White, Divorced, Some-college, United-States, Private,Clerk#1,-50000
50, Male, White, Married-civ-spouse, Assoc-voc, Poland, Private,Technician#1,-50000
38, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Self-emp-inc,Operator#2,-50000
29, Female, White, Married-spouse-absent, 7th-8th, United-States, Private,Cleaner#3,-50000
22, Female, White, Never-married, HS-grad, United-States, Private,Clerk#1,-50000
37, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
57, Male, White, Never-married, Bachelors, United-States, Private,Craftsman#3,50000+.
46, Male, Asian-Pac-Islander, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
37, Female, White, Never-married, Bachelors, United-States, Private,Clerk#1,-50000
39, Female, White, Divorced, Assoc-acdm, United-States, Private,Craftsman#3,50000+.
23, Female, White, Never-married, Some-college, United-States, Private,Guard#1,-50000
34, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Skilled_Worker#1,-50000
44, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Operator#2,-50000
33, Male, White, Never-married, Bachelors, United-States, Private,Carrier#5,-50000
53, Male, White, Never-married, HS-grad, United-States, Private,Specialist#1,50000+.
59, Male, White, Married-civ-spouse, Some-college, United-States, Federal-gov,Housekeeper#1,-50000
36, Male, Black, Married-civ-spouse, Bachelors, United-States, Private,Salesperson#1,-50000
28, Female, White, Married-civ-spouse, Some-college, United-States, Self-emp-not-inc,Carrier#5,-50000
39, Male, White, Never-married, 9th, United-States, Private,Technician#1,50000+.
50, Female, White, Never-married, Some-college, Cuba, Private,Craftsman#3,-50000
58, Female, Black, Married-civ-spouse, Prof-school, United-States, Private,Cleaner#3,-50000
49, Male, White, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
19, Male, White, Divorced, Some-college, United-States, Private,Cleaner#3,-50000
55, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
55, Female, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
51, Male, White, Never-married, HS-grad, United-States, Private,Executive#1,-50000
20, Male, White, Never-married, Some-college, United-States, Local-gov,Operator#2,50000+.
44, Female, White, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Operator#2,-50000
45, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
76, Male, Black, Divorced, HS-grad, United-States, Private,Executive#1,-50000
25, Male, White, Married-civ-spouse, Some-college, United-States, Private,Housekeeper#1,50000+.
42, Female, White, Widowed, HS-grad, United-States, Private,Cleaner#3,50000+.
38, Female, White, Married-civ-spouse, Bachelors, United-States, Self-emp-inc,Technician#1,-50000
48, Male, White, Never-married, Assoc-acdm, United-States, Private,Guard#1,-50000
30, Male, White, Married-civ-spouse, Some-college, United-States, Private,Skilled_Worker#1,-50000
20, Male, White, Never-married, HS-grad, United-States, Self-emp-inc,Executive#1,-50000
65, Female, White, Divorced, Doctorate, United-States, Private,Salesperson#1,-50000
42, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
48, Female, Black, Married-civ-spouse, HS-grad, United-States, Private,Housekeeper#1,-50000
25, Male, White, Married-civ-spouse, HS-grad, United-States, State-gov,Salesperson#1,-50000
58, Female, White, Married-civ-spouse, Assoc-acdm, United-States, Local-gov,Housekeeper#1,-50000
44, Male, White, Divorced, Masters, United-States, Self-emp-inc,Carrier#5,-50000
37, Male, White, Divorced, Bachelors, United-States, Private,Soldier#1,-50000
33, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
29, Male, White, Never-married, Bachelors, United-States, Self-emp-not-inc,Specialist#1,50000+.
32, Female, White, Never-married, Assoc-acdm, United-States, Private,Carrier#5,50000+.
45, Female, White, Separated, HS-grad, United-States, Local-gov,Soldier#1,-50000
36, Male, White, Widowed, HS-grad, United-States, Private,Skilled_Worker#1,-50000
36, Male, White, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Guard#1,-50000
31, Male, White, Married-civ-spouse, 9th, United-States, Private,Guard#1,-50000
42, Male, White, Married-civ-spouse, 11th, United-States, Federal-gov,Skilled_Worker#1,-50000
61, Male, White, Never-married, Some-college, United-States, State-gov,Guard#1,-50000
56, Female, White, Married-civ-spouse, Assoc-voc, United-States, Private,Carrier#5,50000+.
20, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,50000+.
23, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
36, Male, White, Never-married, Some-college, United-States, State-gov,Clerk#1,-50000
26, Male, Asian-Pac-Islander, Married-civ-spouse, HS-grad, United-States, Private,Cleaner#3,-50000
47, Male, White, Married-civ-spouse, Masters, United-States, Self-emp-inc,Cleaner#3,-50000
18, Male, White, Divorced, Bachelors, United-States, Private,Carrier#5,50000+.
52, Male, White, Widowed, HS-grad, United-States, Private,Cleaner#3,50000+.
44, Male, Asian-Pac-Islander, Never-married, 1st-4th, United-States, Private,Craftsman#3,-50000
30, Female, White, Never-married, Some-college, United-States, Private,Guard#1,50000+.
27, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
35, Male, Other, Married-civ-spouse, Some-college, United-States, Local-gov,Salesperson#1,50000+.
24, Male, White, Never-married, Some-college, United-States, Private,Carrier#5,-50000
38, Male, White, Divorced, 11th, United-States, Private,Cleaner#3,-50000
40, Male, White, Married-civ-spouse, HS-grad, Germany, Private,Clerk#1,-50000
36, Male, White, Divorced, Bachelors, United-States, Private,Salesperson#1,-50000
19, Male, White, Never-married, HS-grad, United-States, Self-emp-not-inc,Guard#1,50000+.
38, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
26, Male, White, Never-married, Bachelors, United-States, Local-gov,Carrier#5,-50000
35, Male, White, Separated, Assoc-voc, United-States, Private,Clerk#1,-50000
57, Male, White, Never-married, Assoc-acdm, El-Salvador, Private,Salesperson#1,-50000
17, Female, White, Married-civ-spouse, Assoc-voc, United-States, Private,Carrier#5,-50000
38, Male, White, Divorced, Assoc-voc, United-States, Private,Housekeeper#1,-50000
43, Male, White, Married-civ-spouse, 7th-8th, United-States, Private,Cleaner#3,50000+.
42, Male, White, Never-married, Assoc-voc, United-States, Federal-gov,Executive#1,-50000
69, Male, White, Married-civ-spouse, Assoc-voc, United-States, Self-emp-not-inc,Craftsman#3,-50000
26, Female, White, Separated, HS-grad, United-States, Private,Carrier#5,-50000
44, Female, White, Never-married, Some-college, United-States, State-gov,Carrier#5,-50000
40, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Executive#1,50000+.
27, Female, Black, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Craftsman#3,-50000
41, Male, White, Never-married, Masters, United-States, State-gov,Cleaner#3,-50000
40, Male, Black, Married-civ-spouse, Bachelors, Philippines, Private,Salesperson#1,-50000
35, Male, White, Separated, HS-grad, United-States, Private,Cleaner#3,-50000
28, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Cleaner#3,50000+.
53, Male, Black, Never-married, Some-college, United-States, State-gov,Carrier#5,-50000
46, Female, White, Never-married, Masters, United-States, Private,Salesperson#1,50000+.
55, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
43, Male, White, Married-civ-spouse, Assoc-acdm, United-States, Private,Technician#1,-50000
46, Male, White, Never-married, HS-grad, United-States, State-gov,Executive#1,-50000
46, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
38, Male, White, Never-married, Bachelors, United-States, State-gov,Carrier#5,-50000
22, Female, White, Divorced, HS-grad, United-States, Private,Specialist#1,-50000
