age,sex,race,marital,education,country,typeEmployer,occupation,income
36, Male, White, Never-married, Masters, United-States, Private,Guard#1,-50000
23, Female, White, Never-married, HS-grad, United-States, Private,Executive#1,50000+.
26, Male, White, Never-married, Some-college, United-States, Private,Guard#1,-50000
34, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
43, Male, White, Never-married, HS-grad, United-States, Local-gov,Cleaner#3,-50000
61, Male, White, Married-civ-spouse, Bachelors, United-States, Local-gov,Clerk#1,-50000
38, Male, White, Never-married, Bachelors, United-States, Private,Executive#1,-50000
54, Male, Black, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
39, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,-50000
34, Male, White, Separated, Bachelors, United-States, Private,Executive#1,-50000
25, Female, White, Never-married, HS-grad, United-States, Private,Skilled_Worker#1,-50000
45, Female, Black, Never-married, Assoc-voc, United-States, Private,Clerk#1,-50000
20, Male, Black, Married-civ-spouse, 10th, United-States, Self-emp-not-inc,Carrier#5,-50000
43, Male, White, Married-civ-spouse, HS-grad, England, Private,Executive#1,-50000
37, Male, White, Married-civ-spouse, Some-college, United-States, Private,Salesperson#1,-50000
54, Male, White, Never-married, HS-grad, United-States, Self-emp-inc,Cleaner#3,-50000
20, Female, White, Never-married, HS-grad, United-States, Self-emp-inc,Carrier#5,-50000
57, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
60, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Operator#2,-50000
28, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,-50000
52, Male, Black, Married-civ-spouse, HS-grad, United-States, Self-emp-not-inc,Carrier#5,50000+.
47, Male, White, Divorced, Bachelors, United-States, Private,Cleaner#3,50000+.
48, Male, Black, Never-married, HS-grad, El-Salvador, Private,Clerk#1,-50000
20, Female, White, Never-married, Some-college, United-States, Private,Craftsman#3,-50000
48, Male, White, Married-civ-spouse, Doctorate, United-States, Private,Clerk#1,-50000
35, Female, Amer-Indian-Eskimo, Never-married, Assoc-acdm, Japan, Local-gov,Housekeeper#1,-50000
43, Male, White, Never-married, Assoc-voc, United-States, Private,Craftsman#3,-50000
29, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,50000+.
36, Male, White, Married-civ-spouse, Prof-school, United-States, Private,Carrier#5,-50000
26, Male, White, Never-married, HS-grad, United-States, Private,Operator#2,-50000
48, Female, White, Never-married, 10th, United-States, Self-emp-not-inc,Executive#1,-50000
54, Male, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
54, Male, White, Married-civ-spouse, Bachelors, United-States, Private,Operator#2,-50000
56, Female, White, Married-civ-spouse, Masters, United-States, Private,Carrier#5,50000+.
55, Male, White, Separated, 11th, Portugal, Private,Clerk#1,-50000
26, Male, Black, Married-civ-spouse, 1st-4th, United-States, Private,Cleaner#3,-50000
36, Female, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,-50000
39, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Craftsman#3,-50000
46, Male, White, Married-civ-spouse, Prof-school, United-States, Private,Executive#1,-50000
24, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,50000+.
35, Male, White, Divorced, HS-grad, United-States, Self-emp-not-inc,Cleaner#3,50000+.
20, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Cleaner#3,-50000
42, Male, White, Never-married, Assoc-voc, United-States, Private,Guard#1,-50000
23, Male, White, Separated, HS-grad, United-States, Private,Executive#1,-50000
44, Female, White, Never-married, 10th, United-States, Private,Clerk#1,50000+.
33, Female, White, Married-civ-spouse, HS-grad, United-States, Private,Clerk#1,-50000
21, Male, White, Divorced, Bachelors, United-States, Private,Craftsman#3,-50000
19, Male, White, Married-civ-spouse, Some-college, India, Private,Carrier#5,-50000
36, Male, White, Never-married, Masters, United-States, Private,Clerk#1,-50000
46, Male, White, Widowed, Prof-school, United-States, Private,Executive#1,-50000
66, Male, White, Never-married, HS-grad, United-States, Private,Specialist#1,-50000
61, Male, White, Married-civ-spouse, Some-college, United-States, Private,Carrier#5,50000+.
33, Male, White, Never-married, HS-grad, United-States, Local-gov,Cleaner#3,-50000
30, Male, White, Married-civ-spouse, Masters, United-States, Local-gov,Guard#1,50000+.
22, Female, White, Married-civ-spouse, Some-college, United-States, Local-gov,Housekeeper#1,-50000
44, Male, White, Married-civ-spouse, Some-college, United-States, Private,Cleaner#3,-50000
39, Male, Asian-Pac-Islander, Married-civ-spouse, HS-grad, United-States, Self-emp-inc,Executive#1,-50000
35, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Carrier#5,-50000
34, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Salesperson#1,-50000
43, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
39, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
38, Male, White, Married-civ-spouse, HS-grad, India, Private,Carrier#5,-50000
41, Male, White, Never-married, 11th, United-States, Private,Cleaner#3,-50000
41, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
33, Female, White, Divorced, HS-grad, United-States, Private,Carrier#5,-50000
55, Female, White, Never-married, HS-grad, United-States, Local-gov,Cleaner#3,-50000
33, Male, White, Never-married, 11th, United-States, Self-emp-not-inc,Cleaner#3,-50000
31, Female, White, Divorced, Assoc-acdm, United-States, Private,Operator#2,-50000
46, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Clerk#1,-50000
61, Male, White, Married-civ-spouse, HS-grad, United-States, State-gov,Carrier#5,-50000
