age,sex,race,marital,education,country,typeEmployer,occupation,income
50, Female, White, Never-married, HS-grad, United-States, Private,Carrier#5,-50000
35, Male, White, Divorced, Assoc-voc, United-States, Private,Carrier#5,50000+.
46, Female, White, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Guard#1,-50000
26, Male, White, Never-married, Bachelors, United-States, Local-gov,Cleaner#3,-50000
39, Male, White, Never-married, 11th, United-States, Federal-gov,Clerk#1,-50000
40, Male, White, Never-married, Assoc-voc, United-States, Private,Carrier#5,-50000
21, Male, White, Divorced, 11th, United-States, Local-gov,Craftsman#3,50000+.
42, Female, White, Married-civ-spouse, HS-grad, United-States, Federal-gov,Guard#1,-50000
61, Female, Black, Never-married, Some-college, United-States, Private,Carrier#5,50000+.
49, Male, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
61, Male, White, Married-civ-spouse, Assoc-voc, United-States, Private,Executive#1,-50000
27, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Executive#1,-50000
37, Male, Other, Never-married, Some-college, United-States, Private,Carrier#5,-50000
24, Male, White, Separated, HS-grad, United-States, Private,Carrier#5,-50000
61, Female, White, Divorced, 11th, United-States, State-gov,Carrier#5,-50000
31, Female, White, Divorced, Prof-school, United-States, Private,Executive#1,50000+.
19, Male, White, Married-civ-spouse, Bachelors, United-States, Self-emp-not-inc,Executive#1,50000+.
29, Male, White, Married-civ-spouse, Masters, United-States, Private,Salesperson#1,-50000
79, Male, White, Married-civ-spouse, Doctorate, United-States, Local-gov,Skilled_Worker#1,-50000
35, Male, White, Married-civ-spouse, Some-college, United-States, Self-emp-inc,Craftsman#3,50000+.
25, Male, Asian-Pac-Islander, Married-civ-spouse, Bachelors, Mexico, Private,Craftsman#3,-50000
50, Male, White, Never-married, Masters, United-States, Private,Clerk#1,-50000
25, Male, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
55, Female, White, Never-married, Some-college, Guatemala, Private,Carrier#5,-50000
33, Male, White, Divorced, Bachelors, United-States, Private,Carrier#5,50000+.
35, Male, White, Never-married, Bachelors, United-States, Private,Cleaner#3,-50000
55, Male, White, Never-married, Bachelors, Philippines, Private,Guard#1,-50000
41, Female, White, Married-civ-spouse, Bachelors, United-States, Private,Executive#1,50000+.
31, Male, White, Married-civ-spouse, Some-college, United-States, Private,Clerk#1,-50000
49, Male, White, Married-civ-spouse, 11th, United-States, Self-emp-inc,Executive#1,-50000
48, Male, White, Never-married, HS-grad, United-States, Private,Cleaner#3,-50000
48, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Carrier#5,50000+.
38, Male, White, Married-civ-spouse, Bachelors, United-States, Federal-gov,Craftsman#3,50000+.
58, Male, White, Never-married, HS-grad, United-States, Private,Craftsman#3,-50000
45, Male, White, Never-married, Prof-school, Mexico, Private,Clerk#1,50000+.
19, Male, Asian-Pac-Islander, Never-married, HS-grad, United-States, Self-emp-inc,Carrier#5,50000+.
41, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,50000+.
49, Male, White, Married-civ-spouse, Masters, United-States, State-gov,Carrier#5,-50000
28, Female, White, Never-married, HS-grad, United-States, Local-gov,Carrier#5,-50000
41, Male, White, Married-civ-spouse, Some-college, United-States, Without-pay,Clerk#1,-50000
43, Male, White, Never-married, Some-college, United-States, Private,Cleaner#3,50000+.
18, Male, White, Separated, HS-grad, United-States, Private,Executive#1,-50000
17, Male, White, Married-civ-spouse, HS-grad, United-States, Private,Operator#2,-50000
28, Male, White, Married-civ-spouse, Some-college, United-States, Private,Guard#1,-50000
36, Female, White, Never-married, Some-college, United-States, Private,Cleaner#3,-50000
18, Male, White, Married-civ-spouse, Masters, United-States, Private,Craftsman#3,-50000
29, Male, White, Married-civ-spouse, Some-college, United-States, Private,Executive#1,-50000
40, Male, Black, Married-civ-spouse, Some-college, Mexico, Private,Carrier#5,50000+.
49, Male, White, Never-married, Bachelors, United-States, Private,Clerk#1,50000+.
47, Female, White, Widowed, HS-grad, United-States, Private,Carrier#5,-50000
