gender,age,semAge,occupation,placeOfWork,activity,placeOfActivity,salaryClass,salaryCatClass,riskOfAccidentClass
female,33,thirties,decorator,office,auto_racing,racing_circuit,43650,<=50K,high
female,29,twenties,divorce_lawyer,office,billiards,bar,66360,>50K<=100K,low
male,74,seventies,electrician,street,american_football,football_field,56580,>50K<=100K,high
male,61,sixties,magician,circus,bingo,casino,48000,<=50K,medium
male,43,forties,clinical_psychologist,hospital,boat_racing,sea,84680,>50K<=100K,high
male,25,twenties,physicist,science_lab,basketball,basketball_court,73960,>50K<=100K,low
female,36,thirties,massager,massage_parlor,billiards,bar,44690,<=50K,low
male,31,thirties,copilot,sky,american_football,ballpark,91640,>50K<=100K,high
male,28,twenties,magician,circus,american_football,football_field,32000,<=50K,high
female,62,sixties,nurse,hospital,american_football,ballpark,70800,>50K<=100K,high
female,48,forties,decorator,office,billiards,bar,50850,>50K<=100K,low
female,66,sixties,chemist,school,boxing,boxing_ring,73500,>50K<=100K,low
male,68,sixties,nutritionist,hospital,boat_racing,sea,43600,<=50K,high
female,29,twenties,breeder,farm,fishing,river,24300,<=50K,high
male,70,seventies,mime,street,bicycling,street,38100,<=50K,high
male,46,forties,general_practitioner,surgery,american_football,ballpark,148500,>100K,medium
female,34,thirties,divorce_lawyer,office,bingo,casino,90060,>50K<=100K,low
female,60,sixties,dentist,surgery,baseball,ballpark,157480,>100K,low
female,32,thirties,choreographer,theatre,baseball,ballpark,41300,<=50K,low
male,43,forties,architect,architecture,american_football,ballpark,71250,>50K<=100K,high
male,41,forties,miner,mine,boxing,boxing_ring,50440,>50K<=100K,high
female,54,fifties,graphic_designer,office,billiards,pub,44460,<=50K,low
male,53,fifties,dentist,surgery,american_football,football_field,146050,>100K,medium
female,31,thirties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
female,64,sixties,lecturer,university,baseball,ballpark,52900,>50K<=100K,low
male,31,thirties,composer,school,american_football,ballpark,50868,>50K<=100K,medium
male,21,twenties,clinical_psychologist,surgery,jump_rope,park,63510,>50K<=100K,low
female,38,thirties,clinical_psychologist,surgery,baseball,ballpark,73730,>50K<=100K,low
female,31,thirties,choreographer,theatre,baseball,ballpark,41300,<=50K,low
male,23,twenties,civil_engineer,architecture,basketball,basketball_court,54900,>50K<=100K,high
male,59,fifties,mime,circus,auto_racing,racing_circuit,38100,<=50K,high
female,51,fifties,composer,school,baseball,ballpark,53411,>50K<=100K,low
male,68,sixties,magician,theatre,bicycling,street,48000,<=50K,low
male,25,twenties,copilot,sky,baseball,ballpark,54520,>50K<=100K,high
female,64,sixties,clinical_psychologist,hospital,american_football,football_field,91250,>50K<=100K,medium
female,74,seventies,math_teacher,school,auto_racing,racing_circuit,47000,<=50K,high
male,67,sixties,dentist,surgery,bowling,amusement_park,157480,>100K,low
female,51,fifties,esthetician,beauty_salon,basketball,basketball_court,37200,<=50K,low
female,44,forties,nurse,surgery,billiards,pub,66670,>50K<=100K,high
female,73,seventies,dishwasher,tavern,bowling,amusement_park,20880,<=50K,low
male,26,twenties,copilot,airport,american_football,football_field,54520,>50K<=100K,high
male,58,fifties,dentist,surgery,bicycling,street,146050,>100K,low
female,25,twenties,civil_engineer,architecture,dancing,ballroom,54900,>50K<=100K,high
female,59,fifties,esthetician,beauty_salon,boat_racing,sea,37200,<=50K,high
female,68,sixties,basketball_coach,gym,billiards,bar,51300,>50K<=100K,low
female,72,seventies,demonstrator,university,baseball,ballpark,33209,<=50K,low
female,69,sixties,ballet_dancer,theatre,auto_racing,racing_circuit,39550,<=50K,high
female,29,twenties,graphic_designer,office,fishing,river,34960,<=50K,low
male,61,sixties,dentist,hospital,auto_racing,racing_circuit,157480,>100K,high
female,33,thirties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
male,51,fifties,dishwasher,tavern,dancing,ballroom,19260,<=50K,low
female,45,forties,chiropractor,hospital,jump_rope,park,72390,>50K<=100K,low
female,43,forties,lecturer,university,basketball,basketball_court,49220,<=50K,low
male,28,twenties,dishwasher,restaurant,baseball,ballpark,17640,<=50K,low
female,64,sixties,demonstrator,university,baseball,ballpark,33209,<=50K,low
male,65,sixties,cardiologist,surgery,basketball,basketball_court,275520,>100K,low
male,62,sixties,chemist,school,fishing,river,73500,>50K<=100K,low
male,64,sixties,divorce_lawyer,courtroom,auto_racing,racing_circuit,103490,>100K,high
female,62,sixties,demonstrator,university,american_football,ballpark,33209,<=50K,medium
female,22,twenties,esthetician,beauty_salon,bowling,amusement_park,28200,<=50K,low
male,49,forties,composer,studio,bicycling,park,53411,>50K<=100K,low
male,58,fifties,electrician,house,baseball,ballpark,50140,>50K<=100K,high
female,41,forties,criminologist,courtroom,dominoes,bar,68777,>50K<=100K,low
female,70,seventies,clinical_psychologist,surgery,fishing,lake,91250,>50K<=100K,low
female,72,seventies,graphic_designer,office,auto_racing,racing_circuit,46740,<=50K,high
female,67,sixties,criminologist,office,bowling,amusement_park,77142,>50K<=100K,low
male,61,sixties,electrician,office,bowling,amusement_park,56580,>50K<=100K,high
male,41,forties,miner,mine,golf,golf_course,50440,>50K<=100K,high
male,30,thirties,breeder,farm,boat_racing,sea,29100,<=50K,high
male,29,twenties,journalist,office,american_football,ballpark,30800,<=50K,high
male,25,twenties,electrician,street,fishing,sea,35420,<=50K,high
female,41,forties,nutritionist,surgery,bicycling,park,42400,<=50K,low
male,66,sixties,visiting_professor,university,billiards,bar,62220,>50K<=100K,low
female,60,sixties,general_practitioner,hospital,chess,coffee_shop,175500,>100K,low
female,70,seventies,demonstrator,university,chess,coffee_shop,33209,<=50K,low
female,64,sixties,journalist,office,auto_racing,racing_circuit,60900,>50K<=100K,high
female,65,sixties,general_practitioner,surgery,billiards,bar,175500,>100K,low
male,58,fifties,choreographer,theatre,american_football,ballpark,40250,<=50K,medium
male,72,seventies,demonstrator,university,auto_racing,racing_circuit,33209,<=50K,high
male,61,sixties,copilot,sky,boxing,boxing_ring,175160,>100K,high
female,50,fifties,esthetician,beauty_salon,golf,golf_course,37200,<=50K,low
female,52,fifties,journalist,office,boat_racing,sea,53550,>50K<=100K,high
female,25,twenties,massager,massage_parlor,golf,golf_course,38130,<=50K,low
male,69,sixties,divorce_lawyer,courtroom,boxing,boxing_ring,103490,>100K,low
male,25,twenties,electrician,street,dominoes,pub,35420,<=50K,high
female,36,thirties,massager,massage_parlor,bingo,casino,44690,<=50K,low
male,49,forties,clinical_psychologist,hospital,bingo,casino,84680,>50K<=100K,low
female,31,thirties,criminologist,office,boxing,boxing_ring,56230,>50K<=100K,low
female,57,fifties,demonstrator,university,dancing,ballroom,33209,<=50K,low
male,27,twenties,dentist,surgery,boxing,boxing_ring,114300,>100K,low
male,54,fifties,civil_engineer,architecture,dancing,ballroom,77470,>50K<=100K,high
male,45,forties,divorce_lawyer,office,bicycling,park,93220,>50K<=100K,low
female,35,thirties,choreographer,theatre,baseball,ballpark,41300,<=50K,low
female,65,sixties,choreographer,theatre,bicycling,park,40250,<=50K,low
female,39,thirties,nurse,surgery,basketball,basketball_court,59590,>50K<=100K,high
male,35,thirties,civil_engineer,office,chess,coffee_shop,65270,>50K<=100K,high
female,63,sixties,graphic_designer,office,auto_racing,racing_circuit,46740,<=50K,high
female,66,sixties,general_practitioner,surgery,billiards,pub,175500,>100K,low
male,60,sixties,criminologist,courtroom,auto_racing,racing_circuit,77142,>50K<=100K,high
male,64,sixties,tamer,circus,bowling,amusement_park,35275,<=50K,high
male,43,forties,movie_actor,location,billiards,pub,90780,>50K<=100K,high
male,48,forties,divorce_lawyer,courtroom,auto_racing,racing_circuit,93220,>50K<=100K,high
male,62,sixties,dishwasher,tavern,auto_racing,racing_circuit,20880,<=50K,high
female,44,forties,nurse,surgery,billiards,pub,66670,>50K<=100K,high
male,59,fifties,cardiologist,hospital,american_football,ballpark,250880,>100K,medium
male,57,fifties,composer,school,bowling,amusement_park,53411,>50K<=100K,low
female,43,forties,journalist,office,billiards,pub,53550,>50K<=100K,high
female,69,sixties,criminologist,office,dancing,ballroom,77142,>50K<=100K,low
male,41,forties,composer,school,boat_racing,sea,53411,>50K<=100K,high
male,43,forties,electrician,office,bingo,casino,50140,>50K<=100K,high
female,25,twenties,lecturer,university,fishing,river,44160,<=50K,low
female,28,twenties,nutritionist,surgery,american_football,ballpark,38400,<=50K,medium
male,26,twenties,miner,mine,baseball,ballpark,47320,<=50K,high
male,59,fifties,chemist,school,basketball,basketball_court,61740,>50K<=100K,low
female,74,seventies,dentist,surgery,american_football,football_field,157480,>100K,medium
female,27,twenties,music_teacher,school,volleyball,volleyball_court,40590,<=50K,low
male,69,sixties,breeder,farm,bicycling,park,39900,<=50K,high
female,21,twenties,composer,studio,american_football,ballpark,45781,<=50K,medium
male,72,seventies,miner,mine,billiards,pub,50440,>50K<=100K,high
male,59,fifties,general_practitioner,hospital,boat_racing,sea,148500,>100K,high
female,52,fifties,decorator,house,running,gym,50850,>50K<=100K,low
female,67,sixties,esthetician,beauty_salon,baseball,ballpark,40800,<=50K,low
female,47,forties,massager,massage_parlor,boxing,boxing_ring,51250,>50K<=100K,low
male,67,sixties,mime,circus,basketball,basketball_court,38100,<=50K,medium
male,21,twenties,advocate,courtroom,basketball,basketball_court,65600,>50K<=100K,low
female,52,fifties,decorator,house,basketball,basketball_court,50850,>50K<=100K,low
male,68,sixties,composer,house,auto_racing,racing_circuit,53920,>50K<=100K,high
male,39,thirties,breeder,countryside,bowling,amusement_park,29100,<=50K,high
female,53,fifties,choreographer,theatre,boat_racing,sea,40250,<=50K,high
male,50,fifties,basketball_coach,gym,american_football,ballpark,44840,<=50K,medium
male,46,forties,mime,theatre,american_football,ballpark,38100,<=50K,medium
male,32,thirties,dishwasher,restaurant,judo,gym,19260,<=50K,low
male,60,sixties,criminologist,office,billiards,pub,77142,>50K<=100K,low
female,60,sixties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
male,37,thirties,civil_engineer,office,boxing,boxing_ring,65270,>50K<=100K,high
male,35,thirties,basketball_coach,gym,billiards,bar,38380,<=50K,low
male,32,thirties,tamer,zoo,horse_racing,hippodrome,40259,<=50K,high
female,54,fifties,massager,massage_parlor,marbles,street,51250,>50K<=100K,low
female,47,forties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
female,29,twenties,decorator,house,dominoes,pub,40950,<=50K,low
male,24,twenties,composer,school,baseball,ballpark,45781,<=50K,low
male,49,forties,cardiologist,surgery,auto_racing,racing_circuit,250880,>100K,high
female,40,forties,general_practitioner,hospital,bowling,amusement_park,148500,>100K,low
male,23,twenties,breeder,countryside,auto_racing,racing_circuit,24300,<=50K,high
male,38,thirties,divorce_lawyer,office,baseball,ballpark,90060,>50K<=100K,low
female,73,seventies,nurse,surgery,ice_skating,skating_rink,70800,>50K<=100K,high
male,73,seventies,copilot,airport,running,gym,175160,>100K,high
female,41,forties,decorator,house,dominoes,bar,50850,>50K<=100K,low
male,47,forties,mime,theatre,auto_racing,racing_circuit,38100,<=50K,high
male,32,thirties,mime,street,american_football,football_field,34500,<=50K,high
female,46,forties,esthetician,beauty_salon,billiards,pub,37200,<=50K,low
male,69,sixties,chiropractor,surgery,chess,coffee_shop,86070,>50K<=100K,low
male,45,forties,opera_star,theatre,bowling,amusement_park,54080,>50K<=100K,low
male,72,seventies,graphic_designer,office,billiards,bar,46740,<=50K,low
male,47,forties,dentist,hospital,bicycling,park,146050,>100K,low
male,31,thirties,taster,restaurant,bicycling,park,69300,>50K<=100K,low
female,22,twenties,dentist,surgery,billiards,pub,114300,>100K,low
male,52,fifties,dishwasher,tavern,boat_racing,sea,19260,<=50K,high
male,26,twenties,demonstrator,university,basketball,basketball_court,33209,<=50K,low
female,40,forties,nutritionist,hospital,boxing,boxing_ring,42400,<=50K,low
male,50,fifties,basketball_coach,court,bowling,amusement_park,44840,<=50K,low
female,50,fifties,general_practitioner,hospital,bowling,amusement_park,148500,>100K,low
female,21,twenties,general_practitioner,surgery,baseball,ballpark,102600,>100K,low
male,46,forties,clinical_psychologist,hospital,bicycling,street,84680,>50K<=100K,low
female,63,sixties,criminologist,office,american_football,football_field,77142,>50K<=100K,medium
male,24,twenties,electrician,house,boat_racing,sea,35420,<=50K,high
female,64,sixties,esthetician,beauty_salon,dominoes,pub,40800,<=50K,low
female,35,thirties,clinical_psychologist,hospital,boxing,boxing_ring,73730,>50K<=100K,low
female,50,fifties,massager,massage_parlor,billiards,pub,51250,>50K<=100K,low
female,57,fifties,choreographer,theatre,bicycling,park,40250,<=50K,low
female,34,thirties,general_practitioner,hospital,baseball,ballpark,139050,>100K,low
female,65,sixties,divorce_lawyer,courtroom,boxing,boxing_ring,103490,>100K,low
male,62,sixties,magician,circus,basketball,basketball_court,48000,<=50K,medium
female,74,seventies,criminologist,courtroom,american_football,football_field,77142,>50K<=100K,medium
female,46,forties,chemist,school,bingo,casino,61740,>50K<=100K,low
male,64,sixties,dishwasher,tavern,auto_racing,racing_circuit,20880,<=50K,high
male,35,thirties,dishwasher,restaurant,baseball,ballpark,19260,<=50K,low
female,52,fifties,journalist,office,baseball,ballpark,53550,>50K<=100K,high
female,41,forties,demonstrator,university,american_football,ballpark,33209,<=50K,medium
male,36,thirties,beekeeper,countryside,auto_racing,racing_circuit,29100,<=50K,high
female,61,sixties,esthetician,beauty_salon,fishing,sea,40800,<=50K,low
male,67,sixties,mime,theatre,boat_racing,sea,38100,<=50K,high
male,42,forties,magician,circus,baseball,ballpark,44800,<=50K,high
male,69,sixties,electrician,office,dominoes,pub,56580,>50K<=100K,high
female,54,fifties,lecturer,university,american_football,football_field,49220,<=50K,medium
female,64,sixties,visiting_professor,office,boat_racing,sea,62220,>50K<=100K,high
female,68,sixties,massager,massage_parlor,bicycling,park,77900,>50K<=100K,low
male,21,twenties,composer,house,bowling,amusement_park,45781,<=50K,low
female,51,fifties,nurse,surgery,bicycling,street,66670,>50K<=100K,high
male,63,sixties,criminologist,courtroom,fishing,river,77142,>50K<=100K,low
female,73,seventies,dentist,surgery,boat_racing,sea,157480,>100K,high
male,62,sixties,dentist,surgery,bingo,casino,157480,>100K,low
male,29,twenties,chemist,school,golf,golf_course,44590,<=50K,low
female,33,thirties,divorce_lawyer,office,bicycling,park,90060,>50K<=100K,low
male,48,forties,clinical_psychologist,hospital,american_football,ballpark,84680,>50K<=100K,medium
female,38,thirties,decorator,house,billiards,pub,43650,<=50K,low
female,41,forties,cardiologist,surgery,bowling,amusement_park,250880,>100K,low
male,57,fifties,copilot,sky,fishing,river,131080,>100K,high
male,68,sixties,electrician,office,baseball,ballpark,56580,>50K<=100K,high
female,43,forties,math_teacher,school,boat_racing,sea,47000,<=50K,high
male,67,sixties,massager,massage_parlor,billiards,bar,77900,>50K<=100K,low
female,38,thirties,esthetician,beauty_salon,baseball,ballpark,34500,<=50K,low
female,41,forties,decorator,office,billiards,pub,50850,>50K<=100K,low
male,59,fifties,breeder,farm,billiards,bar,32100,<=50K,high
female,57,fifties,choreographer,theatre,american_football,ballpark,40250,<=50K,medium
male,42,forties,electrician,office,billiards,bar,50140,>50K<=100K,high
female,61,sixties,math_teacher,school,dominoes,bar,47000,<=50K,low
male,29,twenties,breeder,countryside,horse_racing,hippodrome,24300,<=50K,high
male,65,sixties,movie_actor,location,swimming,lake,66750,>50K<=100K,high
male,44,forties,cardiologist,surgery,american_football,football_field,250880,>100K,medium
male,68,sixties,mime,street,basketball,basketball_court,38100,<=50K,medium
female,37,thirties,math_teacher,school,baseball,ballpark,47000,<=50K,low
female,73,seventies,math_teacher,school,bicycling,street,47000,<=50K,low
